name,type_cluster,phfp,UFo,SSo,TUPOR_,TUPOR,SESY,ASER,CwAFo,ACR,DIV
addcarbon_250k_1,sim,cdpkit,13017,250000,29/147,0.19727891156462585,0.052068,0.009228384346464067,2286,0.0022328303048968277,0
