name,type_cluster,scaffold,USo,SSo,TUPOR_,TUPOR,SESY,ASER,CwASo
REINVENT_250k_0,sim,csk,"40,195.0","247,002.0",31/46,0.673913,0.1627315,0.0163102,"3,964.0"
REINVENT_250k_1,sim,csk,"33,874.0","247,270.0",23/44,0.5227273,0.136992,0.0189054,"4,588.0"
REINVENT_250k_2,sim,csk,"39,646.0","247,671.0",22/42,0.5238095,0.1600753,0.0053827,"1,326.0"
REINVENT_250k_3,sim,csk,"40,805.0","247,318.0",24/42,0.5714286,0.16499,0.0087119,"2,136.0"
REINVENT_250k_4,sim,csk,"39,382.0","247,274.0",17/42,0.4047619,0.1592646,0.0040972,"1,009.0"
REINVENT_250k_mean,sim,csk,"38,780.4","247,307.0",-,0.5393281,0.1568107,0.0106815,"2,604.6"
