name,type_cluster,scaffold,SSo,TUPOR_,TUPOR,SESY,ASER
REINVENT_500k_0,dis,murcko,495894.0,33/106,0.3113208,0.6207476,0.0004923
REINVENT_500k_1,dis,murcko,495573.0,6/96,0.0625,0.6105034,0.000111
REINVENT_500k_2,dis,murcko,496001.0,62/102,0.6078431,0.5789343,0.0012859
REINVENT_500k_3,dis,murcko,485663.0,7/62,0.1129032,0.5001163,0.0004182
REINVENT_500k_4,dis,murcko,495160.0,18/71,0.2535211,0.5954601,0.0013792
REINVENT_500k_mean,dis,murcko,493658.2,-,0.2696176,0.5811523,0.0007373
