unique_scaffold_recall,count_of_occurrence,unique_indicator
C1CCC(C2CCC(C3CCCCC3C3CCCC3)CC2)CC1,2099,1
C1CCC(C2CCC3CCCCC3C2)CC1,2163,1
C1CCC(C2CCC(C3CCCCC3CC3CCC4CCCC4C3)C3CCCC23)CC1,94,1
C1CCC2CCCCC2C1,704,1
C1CCC(C2CCC(C3CCCCC3C3CCCCC3)C3CCCC23)CC1,5007,1
C1CCC(C2CC3CCCCC3C2)CC1,541,1
C1CCC(C2CCCC(C3CCCC3C3CCCCC3)C2)CC1,31,1
C1CCC(C2CCC(C3CCCCC3CCC3C4CC3C4)C3CCCC23)CC1,23,1
C1CCC2CC(C3CCCCC3C3CCCC3)CCC2C1,376,1
C1CCC(CCC(CCC2CCCC2)C2CC3CC4CC(C4)C3C2)CC1,0,0
C1CCC(CCCC2CC(C3CCCCC3)CC(C3CCC3)C2)CC1,764,1
C1CCC(CCC2CCC3CCCCC3C2)CC1,382,1
C1CCC(C2CCCC(CC3CC4CCCCC4C3)C2)CC1,39,1
C(CCC1CCCC1)CCC1CCCC1CCCCC1CC2CCCCC2C1,14,1
C1CCC(CCCCC2CC3CCCCC3C2)C1,289,1
C1CCC(C2CC(CCC3CC4CCCC4C3)C(C3CCCCC3)C3CCCC23)CC1,50,1
C1CCC(CCCC2CC(CC3CCCC3)CC(C3CCCCC3)C2)CC1,512,1
C1CCC(C2CCC(C3CCCCC3CC3CC4CCC3C4)CC2)CC1,127,1
C1CCC(CCC2CCCCC2C2CCC(C3CCCCC3)C3CCCC32)CC1,2200,1
C1CCC(CCCC2CCC3CCC23)CC1,24,1
C1CCC(CCCCC2CCCCC2C2CCC(C3CCCCC3)CC2)CC1,482,1
C1CCC(C2CC(CCC3CCC(C4CC4)CC3)C(C3CCCCC3)C3CCCC23)CC1,1,1
C1CCC(C2CCC(C3CCCCC3CCCC3CCCC3)CC2)CC1,1655,1
C1CCC(CCCC2CCCCC2C2CCC(C3CCCCC3)C3CCCC32)CC1,1396,1
C1CCC(C2CCC(C3CCCCC3CC3CCC(C4CC4)CC3)CC2)CC1,5,1
C1CCC(CCCC2CCC3C(CCC4CCCCC4)CC23)CC1,3,1
C1CCC(CC(CCCC2CCCC2)CC2CCCCC2)CC1,33,1
C1CCC(CCCCCC2CC3C(CCCC4CCCCC4)CCC23)CC1,1,1
C1CCC(CCCC2CCC(CCCCC3CCCC3)CC2)CC1,95,1
C(CCCC1CCCCC1)CCCC1CC2CCCCC2C1,200,1
C(CCCC1CCCCC1)CCCC1CCCC1CCCCCC1CCCCC1,7,1
C(CCCC1CCCCC1)CCCC1CCCC1,567,1
C1CCC(C2CCC(CCCC3CCC(CCCCC4CC5CCC4CC5)CC3)CC2)CC1,0,0
C(CCCC1CCC(CCCC2CCCCC2)CC1)CCC1CCCC1,37,1
C1CCC(CC2CCC(CCC(CCC3CCCC3)C3CC4CC5CC(C5)C4C3)CC2)CC1,0,0
C(CCCC1CCCCC1)CCCC1CCCC1CCCCC1CC2CCCCC2C1,30,1
C1CCC(CC2CCC3CCCCC32)C1,271,1
C1CCC2C(C1)CCC2CC1CC1,84,1
C1CCC(CC2CC(C3CCCCC3)C3CCCC3C2C2CCCCC2)CC1,3883,1
C1CCC(C2CC(CCC3CCC3)C(C3CCCCC3)C3CCCC23)CC1,562,1
C1CCC(CC2CCC(CC3CC4CCCCC4C3)CC2)CC1,25,1
C1CCC(CCCCCC2CCC(CCCCC3CCC4CCCCC34)CC2)CC1,0,0
C1CCC(C2CCC(C3CCCCC3CC3CCC(C4CC4)CC3)C3CCCC23)CC1,5,1
C1CCC(CC2CCCCC2C2CCC3CCCCC3C2)CC1,415,1
