name,type_cluster,scaffold,USo,SSo,TUPOR_,TUPOR,SESY,ASER,ACR,CwASo
Molpher_100k_0,sim,csk,"18,608.0","100,177.0",26/38,0.6842105,0.1857512,0.0153863,0.0013992,"1,518.0"
Molpher_100k_1,sim,csk,"18,057.0","100,043.0",24/38,0.6315789,0.1804924,0.0227045,0.0013309,"2,221.0"
Molpher_100k_2,sim,csk,"17,876.0","100,037.0",19/37,0.5135135,0.1786939,0.0126125,0.001064,"1,246.0"
Molpher_100k_3,sim,csk,"17,151.0","100,165.0",19/35,0.5428571,0.1712275,0.0118188,0.001109,"1,170.0"
Molpher_100k_4,sim,csk,"17,535.0","100,172.0",15/35,0.4285714,0.1750489,0.0049056,0.0008562,489.0
Molpher_100k_mean,sim,csk,"17,845.4","100,118.8",-,0.5601463,0.1782428,0.0134855,0.0011519,"1,328.8"
