name,type_cluster,scaffold,USo,SSo,TUPOR_,TUPOR,TUPOR_unique,TUPOR_set,SESY,ASER,CwASo
Molpher_3,sim,murcko,204392,801639,17/51,0.3333333333333333,0.016308531318903544,0.004158147661644872,0.2549676350576756,0.002689489907551903,2156
