name,type_cluster,scaffold,USo,SSo,TUPOR_,TUPOR,SESY,ASER,ASR,CwASo
Molpher_0,sim,murcko,"226,199.0","855,964.0",37/115,0.3217391,0.2642623,0.0073566,0.0001636,"6,251.0"
Molpher_1,sim,murcko,"210,341.0","818,235.0",30/100,0.3,0.2570667,0.0105023,0.0001426,"8,504.0"
Molpher_2,sim,murcko,"210,002.0","804,690.0",16/58,0.2758621,0.2609725,0.0019686,7.62e-05,"1,581.0"
Molpher_3,sim,murcko,"204,392.0","801,639.0",17/51,0.3333333,0.2549676,0.0026967,8.32e-05,"2,156.0"
Molpher_4,sim,murcko,"227,231.0","901,751.0",15/40,0.375,0.2519886,0.0012113,6.6e-05,"1,091.0"
Molpher_mean,sim,murcko,"215,633.0","836,455.8",-,0.3211869,0.2578516,0.0047471,0.0001063,"3,916.6"
