name,type_cluster,scaffold,USo,SSo,TUPOR_,TUPOR,SESY,ASER,ACR,CwASo
DrugEx_RNN_epsilon_0.6_100k_0,sim,murcko,69340,99009,82/172,0.47674418604651164,0.7003403730973952,0.0487241682466714,0.0011839787461376302,4600
