name,type_cluster,scaffold,USo,SSo,TUPOR_,TUPOR,SESY,ASER,CwASo
REINVENT_62.5k_2,sim,csk,15076,61911,15/42,0.35714285714285715,0.2435108462147276,0.005783445698968402,356
