name,type_cluster,scaffold,uniq_scaffolds,set_size,TUPOR_,TUPOR,SESY,ASER,tRS
DrugEx_4,sim,murcko,747767,1000000,7/45,0.15555555555555556,0.747767,4.5e-05,45
