TSNE1,TSNE2,set_label
-21.225716,-105.221565,IS
34.31343,65.07076,IS
10.880242,-90.13415,IS
24.080847,-79.82806,IS
22.69196,-98.128914,IS
27.253029,-79.213234,IS
13.072162,-94.43211,IS
11.54937,-97.15383,IS
16.51634,-94.23957,IS
25.66935,-98.926956,IS
19.08917,-95.847145,IS
33.019855,-81.86323,IS
16.65509,-98.28415,IS
27.797462,74.237564,IS
2.5979307,61.64009,IS
29.546278,73.5043,IS
-4.863958,58.383804,IS
-20.889019,68.19557,IS
-24.040405,66.53385,IS
14.825921,59.903065,IS
11.549893,57.480442,IS
22.178308,-102.71009,IS
32.69379,62.36501,IS
29.546587,73.50498,IS
-19.206974,66.08182,IS
-10.5710745,91.44757,IS
-6.7838025,89.23388,IS
-8.773295,87.774994,IS
-10.278547,88.89283,IS
-7.0286,91.32712,IS
-12.818445,90.33792,IS
-12.764218,90.54931,IS
-16.026356,84.56841,IS
-48.665276,85.87608,IS
-49.596626,86.645996,IS
-6.7017407,85.792755,IS
-6.629617,85.64038,IS
-19.395819,94.949135,IS
5.406961,48.51505,IS
4.900297,49.10109,IS
9.052929,46.22269,IS
2.6496015,51.031994,IS
-11.662439,85.20805,IS
-67.8653,-71.236595,IS
-73.32898,-65.11104,IS
33.97389,49.084362,IS
30.630238,49.789,IS
30.813953,50.02545,IS
16.108175,60.87192,IS
-17.441044,68.584435,IS
-18.45246,70.88816,IS
3.6183028,64.12968,IS
5.0970974,63.89757,IS
-5.5919085,57.066128,IS
72.0408,27.68908,IS
72.1479,29.454165,IS
72.88533,29.109442,IS
71.82289,29.595076,IS
73.814445,30.207075,IS
72.79802,29.070404,IS
-37.847126,53.224033,IS
-34.887413,54.303978,IS
-40.34504,52.2887,IS
0.90820026,64.0146,IS
-22.828835,70.1019,IS
1.0862464,66.934425,IS
3.448991,66.90628,IS
32.18802,71.87235,IS
32.18962,71.87514,IS
-22.44496,103.266014,IS
-12.962273,63.265965,IS
-13.811921,68.0311,IS
-14.764525,70.563965,IS
-7.209303,62.5675,IS
-14.273419,63.792892,IS
-78.39365,62.700905,IS
-77.03216,-59.327747,IS
13.274599,65.85457,IS
81.51551,-9.592772,IS
14.351671,74.1569,IS
36.704117,29.109749,IS
44.334663,39.43488,IS
41.80052,38.449524,IS
41.255436,38.68207,IS
37.54227,26.582489,IS
42.325096,38.489574,IS
37.636135,28.371197,IS
109.64587,9.454391,IS
47.99178,-72.63705,IS
40.6116,-73.68034,IS
41.693325,-76.23906,IS
46.12047,-73.55558,IS
-12.150856,55.504112,IS
-12.152829,55.5002,IS
34.216118,25.683418,IS
33.57525,23.360851,IS
-42.493027,60.506622,IS
-46.96672,56.59097,IS
-42.795338,62.646793,IS
-56.181526,60.3623,IS
21.801529,55.39235,IS
24.881912,55.162224,IS
63.903053,23.593472,IS
40.652145,45.89643,IS
42.459225,47.73858,IS
-16.330818,52.06023,IS
103.101845,-12.94873,IS
103.10862,-12.948459,IS
53.120785,40.89037,IS
17.679451,52.99245,IS
17.678988,52.99252,IS
108.90079,8.864801,IS
100.597084,0.957672,IS
32.4167,29.14031,IS
51.72487,-80.22483,IS
48.317734,-14.726094,IS
96.25556,29.729958,IS
-41.69811,70.496124,IS
82.29374,22.187162,IS
82.294876,22.186848,IS
77.86639,31.008266,IS
79.22402,23.020275,IS
82.29613,22.185152,IS
87.07759,22.452991,IS
66.7264,30.416838,IS
78.32992,22.874409,IS
-43.519627,76.93358,IS
-29.354616,74.18035,IS
-27.500832,73.38327,IS
-37.368828,77.57788,IS
-36.533264,76.57362,IS
-28.548834,73.984505,IS
94.68632,33.205215,IS
94.97189,33.134346,IS
95.17591,30.72611,IS
92.78167,31.284948,IS
95.067604,32.980946,IS
95.04101,32.896034,IS
95.38078,32.768135,IS
92.96609,30.611988,IS
93.94362,31.046295,IS
101.10486,29.14266,IS
93.214745,30.01947,IS
100.53797,29.915215,IS
99.760895,29.224064,IS
100.51874,30.083895,IS
95.186966,32.17424,IS
94.86334,33.123024,IS
-59.89801,78.196266,IS
-59.512287,79.40882,IS
-57.47732,81.58876,IS
-58.152935,83.23032,IS
-61.121216,79.522606,IS
60.251198,62.34008,IS
60.132244,61.947155,IS
-56.179375,67.09244,IS
-59.06444,66.3842,IS
-42.889763,93.53528,IS
-45.749306,87.45036,IS
-43.753567,93.40656,IS
-46.45852,86.87166,IS
-40.173885,93.75643,IS
-45.566498,89.543,IS
-70.2647,48.16146,IS
-67.654396,46.115364,IS
60.717705,56.76914,IS
70.83643,55.717964,IS
63.918785,53.423107,IS
71.54094,64.32715,IS
70.65055,61.45456,IS
70.535904,56.35636,IS
60.814198,56.731934,IS
65.78081,57.685036,IS
59.95754,58.417366,IS
60.913486,57.402824,IS
56.64666,52.992577,IS
72.47176,52.97852,IS
71.38078,63.012848,IS
63.26773,53.283333,IS
63.85501,53.235035,IS
63.85211,53.343407,IS
63.593933,52.739544,IS
70.42673,55.55564,IS
73.06851,64.61526,IS
85.42127,50.295837,IS
84.9423,50.09044,IS
62.57711,53.420837,IS
-44.01236,78.58519,IS
53.643394,50.57202,IS
73.24935,69.1136,IS
79.14585,62.035645,IS
81.4315,57.925594,IS
80.613716,57.62334,IS
79.80624,60.83088,IS
79.029884,62.406956,IS
79.094406,58.5593,IS
80.37984,55.818184,IS
81.55123,57.97716,IS
79.174576,61.700417,IS
79.87501,60.798622,IS
65.40381,64.46715,IS
80.22659,62.433163,IS
85.2977,49.578556,IS
-71.93367,51.58217,IS
-64.10496,65.11626,IS
-19.20074,104.10912,IS
-19.046642,102.46651,IS
68.46805,66.2792,IS
61.198105,61.99091,IS
-33.530968,65.42789,IS
59.71904,59.09979,IS
-15.163498,-97.96875,IS
-82.72606,53.362953,IS
-33.11142,59.706066,IS
98.24429,33.619,IS
-57.94552,67.71343,IS
96.59218,-49.037502,IS
-47.94661,94.348335,IS
57.34049,49.55999,IS
-23.533155,84.73463,IS
-22.851534,84.155624,IS
68.386604,57.59801,IS
62.24759,51.866066,IS
-14.347647,-93.247154,IS
76.56061,12.97358,IS
76.19161,13.272698,IS
26.865387,86.74118,IS
18.915411,89.40994,IS
24.494337,90.19544,IS
6.927115,76.55323,IS
15.568884,89.76634,IS
23.637278,87.27377,IS
19.442371,88.02756,IS
18.78513,88.959465,IS
21.314543,90.61611,IS
19.09555,89.19156,IS
21.317589,90.611176,IS
18.915247,89.40927,IS
18.265942,88.379585,IS
19.965015,88.0011,IS
38.21839,54.36608,IS
38.218056,54.36969,IS
30.806976,54.398655,IS
45.391098,46.84157,IS
40.15405,51.561333,IS
40.155243,51.560165,IS
40.156105,51.56097,IS
29.996986,54.430996,IS
42.10225,49.920326,IS
38.370247,50.549644,IS
29.237608,56.934002,IS
29.236328,56.939564,IS
31.618526,55.983253,IS
38.218876,54.36995,IS
38.217396,54.369144,IS
7.739514,74.48531,IS
20.637318,85.72056,IS
19.10034,93.35013,IS
18.410843,92.10117,IS
17.016657,91.13861,IS
-0.047451552,99.70786,IS
26.604168,40.98351,IS
33.401455,41.652504,IS
27.293764,40.729836,IS
24.909998,48.00757,IS
22.950026,47.736473,IS
35.059082,39.137775,IS
29.305815,51.835426,IS
60.03779,-3.6348479,IS
58.294247,-1.4927226,IS
64.43028,4.259874,IS
37.674606,-1.338101,IS
45.09337,-0.11635033,IS
38.2358,-2.3429208,IS
63.276104,6.003161,IS
34.382866,-4.161137,IS
39.443108,-10.534347,IS
57.89282,1.9492006,IS
64.8135,4.1147246,IS
33.42032,-2.8932714,IS
58.199093,3.840384,IS
58.41544,1.9958742,IS
57.907806,3.7812848,IS
58.93874,6.4673824,IS
57.394,5.2977176,IS
20.168013,44.267014,IS
6.564849,102.06295,IS
3.7966087,107.993454,IS
3.7966087,107.993454,IS
2.996902,99.453835,IS
5.97524,101.346695,IS
3.1324651,96.70085,IS
4.5055904,99.43109,IS
3.7966087,107.993454,IS
2.5415363,94.5982,IS
3.7967665,107.99154,IS
-0.33483306,99.784424,IS
59.922775,30.607359,IS
38.50679,97.87106,IS
4.9903874,102.577805,IS
6.200299,102.79516,IS
2.3402355,101.68737,IS
2.0624568,102.37728,IS
-0.9080648,95.10425,IS
0.38342038,95.145744,IS
1.7381282,103.14637,IS
-4.3601117,101.13411,IS
-4.361271,101.13128,IS
4.4026527,96.80877,IS
4.397247,96.80493,IS
4.4011793,96.80761,IS
-2.0970242,106.90277,IS
-2.103721,106.90227,IS
2.6066673,94.404816,IS
35.233063,100.42744,IS
35.23327,100.42031,IS
58.507183,28.787533,IS
-69.538795,57.8826,IS
-32.070038,53.550274,IS
-2.6699424,97.0054,IS
59.900417,27.76658,IS
-20.97839,93.6347,IS
-4.8447046,85.97303,IS
45.610153,-87.9134,IS
24.18997,30.05154,IS
34.89346,100.57773,IS
41.792854,91.2985,IS
42.434887,91.61042,IS
-78.38614,41.727795,IS
-74.76618,41.405487,IS
-70.369225,70.81941,IS
23.73062,20.327316,IS
28.71582,93.70388,IS
-90.14446,35.5381,IS
-63.78881,58.14848,IS
7.068931,55.917374,IS
-46.619846,-83.3992,IS
33.629295,-21.13563,IS
-46.619892,-83.40185,IS
-48.277954,-84.64468,IS
-53.94014,-80.77547,IS
42.11398,-34.39783,IS
-52.136833,-80.2494,IS
32.18555,-19.26669,IS
28.892717,-21.253492,IS
27.0387,-22.66901,IS
38.032646,-21.825226,IS
28.786291,-22.90456,IS
-54.838047,-77.26191,IS
-52.803314,-77.56603,IS
-52.449894,-84.53161,IS
-51.006954,-86.82121,IS
26.586016,-25.192371,IS
36.726143,-21.117605,IS
-54.853138,-79.55566,IS
43.195774,-34.44576,IS
30.850527,-22.766777,IS
36.93981,-22.661968,IS
-52.60404,-79.85813,IS
37.82813,-23.10337,IS
36.949005,-22.622456,IS
-46.96553,-85.04308,IS
31.396395,-23.098055,IS
31.678316,-23.863829,IS
33.17502,-18.395184,IS
-49.91191,-84.05747,IS
32.095074,-23.993298,IS
38.117878,-22.379469,IS
51.899536,-47.919094,IS
51.359413,-44.490932,IS
31.906363,-56.167828,IS
50.165176,-49.141567,IS
47.427753,-43.789898,IS
-37.356503,-81.83683,IS
52.157566,-44.809547,IS
-4.724302,-98.576996,IS
0.8335827,-93.04055,IS
-2.686403,-104.80193,IS
-3.8010416,-102.50776,IS
0.32102522,-92.046486,IS
27.274574,8.282691,IS
43.636333,-39.242943,IS
29.331398,10.557258,IS
26.601479,12.976231,IS
28.154324,14.004405,IS
-42.233486,-87.336205,IS
32.255997,11.777397,IS
30.427423,10.430609,IS
-48.983223,-67.11399,IS
28.707037,13.2885,IS
45.872673,-37.5733,IS
25.979908,-30.082584,IS
26.49491,12.788896,IS
25.295809,12.750288,IS
33.80354,16.110937,IS
33.19117,17.314,IS
27.423307,-30.752834,IS
41.530704,-42.026707,IS
33.374317,13.637302,IS
53.46595,-24.188368,IS
62.26407,-15.929324,IS
54.00117,-23.314737,IS
62.853516,-18.84675,IS
61.794857,-15.56663,IS
65.617744,-15.810389,IS
53.41558,-26.343449,IS
55.111004,-27.858532,IS
65.43472,-14.634149,IS
64.94839,-16.059233,IS
65.43271,-14.636606,IS
65.871956,-17.845737,IS
64.3517,-20.712887,IS
62.047443,-16.90272,IS
70.73358,-12.611766,IS
65.010216,-19.756483,IS
65.4999,-22.47051,IS
70.6796,-12.448425,IS
108.1363,-26.562517,IS
48.483753,8.374281,IS
53.57761,8.360473,IS
53.501022,8.327552,IS
49.992973,7.626166,IS
50.537315,8.193161,IS
53.500076,8.373224,IS
53.578266,8.360043,IS
47.845467,-64.072266,IS
46.478252,-61.46469,IS
47.39022,-66.250244,IS
-7.690069,65.14838,IS
-10.566238,66.155365,IS
-37.948112,-78.213875,IS
63.711853,16.698282,IS
15.866573,80.25818,IS
17.926037,80.18142,IS
17.15946,81.76724,IS
15.47796,81.76399,IS
16.416943,79.405365,IS
76.729614,5.784898,IS
92.61613,0.3837043,IS
95.349396,4.272562,IS
92.97673,0.8317255,IS
92.18864,-2.6238594,IS
-34.52325,-83.50197,IS
6.498727,40.05115,IS
10.485567,42.542576,IS
8.850889,37.430267,IS
-36.045734,-85.773636,IS
52.706417,-36.37391,IS
86.0805,14.297972,IS
82.01373,9.026806,IS
81.28685,13.261906,IS
38.604115,-56.37475,IS
36.471306,-59.082108,IS
91.74697,11.9421835,IS
85.45054,-2.5198064,IS
84.412796,6.3377028,IS
-7.0705056,46.52002,IS
-2.4926107,43.1411,IS
-47.038147,-93.92526,IS
-54.948406,-72.445656,IS
-44.25046,-76.43599,IS
-41.51892,-78.3563,IS
-53.916176,-72.23786,IS
44.963634,-14.362102,IS
43.42528,-12.422024,IS
48.12205,-14.197853,IS
110.14701,-4.7154427,IS
100.58964,-35.62794,IS
69.41673,15.479078,IS
70.0166,5.681391,IS
88.487236,-8.306282,IS
75.49941,7.2083755,IS
31.333643,-65.225784,IS
98.843025,-17.732035,IS
110.981316,-4.5441856,IS
39.229786,8.272431,IS
33.073074,63.427105,RS
1.6364095,62.109066,RS
16.077257,65.10951,RS
1.6007898,62.130894,RS
26.778067,65.30818,RS
-26.958834,55.691605,RS
26.726637,65.1813,RS
-22.056473,67.20022,RS
-3.8209329,57.50965,RS
-19.384686,66.46594,RS
-4.0185223,57.660007,RS
-19.552366,66.450165,RS
-4.027146,57.784252,RS
-3.9923286,57.648525,RS
-15.415206,64.656265,RS
-3.674274,57.28557,RS
2.016828,62.129555,RS
-4.009894,57.620125,RS
-4.0745053,57.9122,RS
-21.994865,67.260895,RS
1.9908924,62.0006,RS
13.985077,64.65151,RS
28.69982,70.80718,RS
27.717783,70.482445,RS
28.373114,70.88675,RS
28.314676,70.837296,RS
21.929464,68.03109,RS
28.33428,70.856964,RS
16.034489,63.734013,RS
26.460115,66.485016,RS
28.297832,70.797966,RS
1.3736262,60.87024,RS
26.262863,66.79973,RS
28.316608,70.75917,RS
28.340567,70.93197,RS
14.512323,64.06612,RS
26.4566,66.48742,RS
26.79086,66.43494,RS
26.420376,65.74222,RS
31.71392,65.165985,RS
31.953953,65.218864,RS
30.613638,64.56526,RS
-28.729025,59.218994,RS
-2.532213,58.360207,RS
-3.4090185,57.270336,RS
28.315247,70.84174,RS
-28.72787,59.216747,RS
30.465862,64.56704,RS
28.337345,70.81675,RS
96.14957,-48.603138,RS
