TSNE1,TSNE2,set_label
37.67787,-94.599106,IS
52.716015,-90.78254,IS
40.66487,-92.2044,IS
52.73742,-90.620544,IS
40.52451,-92.25331,IS
42.797363,-89.78886,IS
40.521355,-92.25388,IS
57.42433,-85.033676,IS
54.535324,-87.768105,IS
56.867,-85.02099,IS
54.417023,-88.62687,IS
56.83818,-85.099335,IS
54.292793,-88.73734,IS
54.972107,-88.710526,IS
57.855576,-87.74917,IS
54.213177,-87.228455,IS
52.710236,-91.200356,IS
54.971394,-88.68549,IS
54.269367,-88.712074,IS
57.290726,-85.11468,IS
53.007698,-91.10482,IS
39.067684,-88.46558,IS
33.253727,-90.15685,IS
34.974064,-90.782326,IS
34.175034,-90.96671,IS
34.41606,-89.862946,IS
38.427513,-91.3447,IS
34.185215,-90.907074,IS
39.247066,-90.22115,IS
38.802525,-91.85162,IS
34.210217,-90.7656,IS
52.701122,-90.62822,IS
38.761528,-91.799355,IS
34.18175,-90.55059,IS
34.561718,-89.71973,IS
39.26377,-88.51642,IS
38.802223,-91.8482,IS
38.71619,-92.00618,IS
39.395462,-91.98688,IS
38.019974,-93.78863,IS
37.986885,-93.85498,IS
38.082813,-93.67171,IS
22.52187,-9.20035,IS
54.129208,-88.42308,IS
53.971195,-87.245026,IS
34.230747,-90.813774,IS
22.415333,-9.145447,IS
38.129574,-93.56723,IS
34.08895,-90.64351,IS
21.05932,-8.471588,IS
22.55253,-9.216407,IS
42.65553,-89.727196,IS
33.31613,-90.120895,IS
57.13699,-84.695984,IS
33.14733,-90.132744,IS
38.535973,-92.57654,IS
21.039425,-8.462879,IS
22.652191,-9.269811,IS
34.52015,-89.78134,IS
38.726326,-91.54001,IS
58.170628,-89.98484,IS
59.479885,-89.31461,IS
59.64053,-89.07473,IS
59.47442,-88.917915,IS
59.614277,-89.35964,IS
-52.870132,12.647894,IS
-51.903343,11.078581,IS
62.649925,-78.23829,IS
62.606598,-78.468185,IS
60.61634,-79.099464,IS
60.525105,-79.2533,IS
61.85016,-79.27269,IS
61.838566,-79.470375,IS
59.123734,-81.68688,IS
58.947414,-81.9281,IS
-0.3060808,105.91979,IS
1.4078186,105.640205,IS
-0.68481314,105.77265,IS
1.6873074,105.53638,IS
-0.23230423,105.95833,IS
-0.33171624,105.90664,IS
-0.61278045,105.797104,IS
1.6712093,105.53519,IS
-70.91354,29.748808,IS
1.6728326,105.555305,IS
0.36154148,106.09333,IS
1.6683645,105.493065,IS
-83.27785,-46.118572,IS
-86.374664,-46.293896,IS
-94.083664,-37.511757,IS
-94.40096,-41.089703,IS
-82.69225,-45.35826,IS
-93.35887,-37.201923,IS
-81.488464,-47.652794,IS
-93.081436,-37.61633,IS
-95.100876,-37.684914,IS
-93.583725,-37.664467,IS
-93.34952,-36.074116,IS
-93.137184,-38.48052,IS
-95.1732,-36.627106,IS
-59.673374,-5.5243034,IS
37.703033,-94.539795,IS
49.987488,88.1836,IS
48.332035,89.57143,IS
50.175762,89.470474,IS
48.32807,89.57289,IS
50.02805,87.787094,IS
49.944607,88.13799,IS
49.401093,88.737465,IS
50.75707,89.503296,IS
49.336895,88.941475,IS
46.75779,90.03084,IS
49.3227,88.97873,IS
33.906975,-89.85672,IS
52.64336,-91.10333,IS
33.70569,-89.171814,IS
54.42663,-88.50865,IS
57.450825,-84.82761,IS
57.149117,-84.553795,IS
40.373817,-87.8408,IS
40.475468,-87.33715,IS
50.523487,90.07495,IS
37.69316,-94.568245,IS
40.42543,-88.21402,IS
57.636757,-84.93911,IS
57.706146,-84.95799,IS
52.6619,-91.26388,IS
52.657043,-91.23776,IS
54.527386,-88.47103,IS
-86.15666,-0.86949396,IS
-86.00696,-3.231251,IS
-87.32505,-1.3767543,IS
-85.35,-2.7154236,IS
-85.48866,0.45921496,IS
-87.01894,-1.1382835,IS
-0.3531753,107.54659,IS
-0.26465556,107.744896,IS
-0.4096629,107.3142,IS
52.447025,-90.74467,IS
57.522324,-84.712746,IS
52.42594,-91.484764,IS
52.43201,-91.49533,IS
32.332405,-90.11946,IS
32.334354,-90.11922,IS
-73.78788,31.153326,IS
59.570774,-89.27649,IS
59.695457,-89.04056,IS
59.692303,-89.02927,IS
58.02471,-90.07626,IS
59.551247,-89.26295,IS
-24.40176,78.17364,IS
2.8618517,17.068518,IS
39.024204,-88.45347,IS
70.29294,-19.51141,IS
100.39029,-11.440393,IS
63.53263,19.82774,IS
54.18789,-60.950256,IS
51.563564,-57.423283,IS
53.70728,-59.566666,IS
52.918594,-58.029842,IS
51.247208,-58.1692,IS
33.200684,-66.70677,IS
38.805923,-67.72877,IS
36.983955,-64.894844,IS
-11.813554,-83.467636,IS
-12.581025,-85.197365,IS
-12.659779,-85.056755,IS
-12.706348,-85.00294,IS
-13.13,-84.50392,IS
-12.769407,-84.845314,IS
-11.700947,-83.46795,IS
-11.84777,-83.42224,IS
-14.525323,-84.28105,IS
41.577602,10.598809,IS
41.79391,9.071757,IS
41.872112,8.490984,IS
41.79391,9.071757,IS
41.79391,9.071757,IS
41.79391,9.071757,IS
41.872112,8.490984,IS
41.75098,9.531384,IS
41.872112,8.490984,IS
92.67475,40.244534,IS
93.71295,43.809658,IS
93.68111,43.722763,IS
93.994385,43.510628,IS
93.193214,39.92986,IS
93.562744,43.752346,IS
93.07754,39.984955,IS
56.778572,-62.602238,IS
-7.8284597,-89.231125,IS
-7.6683655,-88.45443,IS
-7.98968,-89.049614,IS
-7.27709,-88.67621,IS
41.524303,10.9281225,IS
41.524303,10.9281225,IS
91.0046,40.59989,IS
91.00602,40.62414,IS
-6.4300156,-92.921745,IS
-6.4300156,-92.921745,IS
98.1091,36.974834,IS
94.20895,54.619568,IS
94.20895,54.619568,IS
56.765846,-62.614357,IS
17.138025,-96.76209,IS
90.84416,39.762127,IS
-83.09199,-48.419514,IS
-62.059937,-65.805565,IS
108.763054,-5.630217,IS
108.762344,-5.630225,IS
36.878944,14.208435,IS
36.997517,14.671643,IS
36.885887,14.178078,IS
36.85904,14.221596,IS
-25.75647,-96.08763,IS
-23.597387,-96.45152,IS
-25.741224,-96.380104,IS
-26.444775,-95.865715,IS
-23.157726,-96.556305,IS
-23.810753,-96.17065,IS
-26.144245,-97.93438,IS
-22.751053,-97.48981,IS
-22.721243,-97.587326,IS
-9.860155,-107.15219,IS
-26.307995,-96.080185,IS
-26.103008,-97.788086,IS
-22.093193,-97.72579,IS
-20.984388,-98.49156,IS
-23.573133,-96.49268,IS
-23.852093,-98.817696,IS
-21.599895,-98.10919,IS
-25.621052,-96.03639,IS
-21.221447,-99.58588,IS
-9.764765,-107.20422,IS
-9.89473,-107.13545,IS
-23.948393,-96.3085,IS
-9.776117,-107.193016,IS
-5.3160233,-109.485794,IS
-19.915598,-97.77038,IS
-9.889452,-107.1392,IS
-26.171873,-97.96274,IS
-19.649614,-98.50895,IS
-19.860294,-98.6619,IS
-25.595625,-97.25995,IS
-19.829128,-98.57911,IS
-24.606611,-94.82309,IS
-5.159612,-109.57863,IS
-22.08895,-97.75448,IS
-19.524458,-93.99934,IS
-20.527689,-100.026535,IS
-19.477943,-93.90177,IS
-5.6923285,-109.284195,IS
-20.673296,-98.53118,IS
-21.063015,-99.5521,IS
-5.6945367,-109.28133,IS
-20.518543,-100.059326,IS
-5.1086655,-109.61342,IS
-23.83968,-98.78456,IS
-85.854385,-64.19549,IS
-4.916282,-109.70433,IS
-25.653257,-96.445335,IS
-5.6377883,-109.31526,IS
-24.207954,-97.17813,IS
-5.6401954,-109.30947,IS
-85.930336,-64.19203,IS
-19.135002,-99.52035,IS
-4.8654876,-109.74902,IS
-4.8583317,-109.752,IS
-19.769653,-98.75946,IS
41.799103,-89.35876,IS
52.756798,-89.52641,IS
40.486332,-88.45818,IS
40.970043,-89.227684,IS
42.613758,-87.27652,IS
40.324654,-88.395325,IS
42.591515,-87.28276,IS
41.30247,95.66732,IS
41.340996,95.50554,IS
41.34318,95.515205,IS
41.349243,95.48345,IS
-76.82461,31.341288,IS
-77.06028,31.410109,IS
-77.20296,32.762512,IS
-76.82706,31.294518,IS
-76.970566,31.35316,IS
-77.10064,31.323822,IS
-76.98264,31.754723,IS
-87.30232,-64.20733,IS
-23.263824,-97.835785,IS
-83.622574,14.32942,IS
-83.6231,14.329142,IS
-96.92072,9.526021,IS
-86.10337,11.5198555,IS
-83.62315,14.329819,IS
-76.182465,16.38029,IS
-103.78491,-6.417202,IS
-85.99765,11.508566,IS
-23.577717,-95.84561,IS
-10.208242,-106.97529,IS
-10.236929,-106.962654,IS
-19.103025,-99.55838,IS
-19.091923,-99.583824,IS
-10.213565,-106.97175,IS
-87.350586,-64.68996,IS
-87.39562,-64.64219,IS
-86.781876,-65.27022,IS
-86.71589,-65.924614,IS
-87.277756,-64.73635,IS
-87.33919,-64.64324,IS
-87.30657,-64.71158,IS
-86.671555,-66.01961,IS
-86.77956,-65.8211,IS
-85.63824,-63.051723,IS
-86.71031,-65.821175,IS
-85.65955,-63.052124,IS
-85.657524,-63.0419,IS
-85.65385,-63.057602,IS
-87.52944,-64.68978,IS
-87.46873,-64.660576,IS
-27.57347,-93.76683,IS
-27.52564,-93.75697,IS
-27.182182,-93.64183,IS
-26.97025,-93.51532,IS
-27.590828,-93.77141,IS
-48.13518,71.23719,IS
-53.81779,74.28148,IS
-0.7972831,0.9537965,IS
-76.44139,31.430235,IS
-76.742195,31.414164,IS
-83.29759,56.636795,IS
-47.362423,82.64716,IS
-4.446048,-109.93212,IS
-57.894325,68.712006,IS
-57.822098,17.845833,IS
3.9843504,7.2031803,IS
-5.6508036,-109.30584,IS
-85.88587,-64.21996,IS
-29.180014,-97.78083,IS
20.980812,-8.435132,IS
-25.236132,-103.29132,IS
-73.72134,79.28974,IS
-20.573471,-94.863174,IS
-20.580261,-94.87969,IS
-65.89329,53.66407,IS
-63.91019,68.271965,IS
3.6866963,103.163895,IS
1.8295794,104.24802,IS
2.369056,104.76537,IS
1.8547518,104.20553,IS
3.736692,103.11661,IS
1.0791814,104.005486,IS
2.40386,104.79909,IS
2.2890224,104.48542,IS
2.4631898,104.77002,IS
3.484351,103.37044,IS
74.40291,5.328629,IS
80.36902,3.0123663,IS
73.07225,3.8888469,IS
75.88735,4.441542,IS
79.72668,3.9061599,IS
83.82487,2.8481367,IS
74.20159,3.5209842,IS
76.37226,5.792136,IS
75.39289,4.7225227,IS
71.92403,57.54627,IS
70.67266,60.06105,IS
48.21283,67.30718,IS
47.41797,66.733025,IS
46.90633,69.41476,IS
-23.330616,77.57728,IS
9.165566,64.35597,IS
-21.719519,71.24087,IS
-23.18339,77.479935,IS
-9.81008,87.21798,IS
-19.305696,75.29803,IS
-51.687504,32.36776,IS
-98.13648,-33.659897,IS
-23.210052,77.498566,IS
-24.562464,63.866623,IS
-3.4610682,76.58633,IS
-19.306606,75.29527,IS
4.530464,73.92514,IS
-20.135822,76.06103,IS
-19.984531,76.21402,IS
-49.050446,43.337933,IS
-54.711094,34.137497,IS
-51.63518,32.369377,IS
-22.495974,77.07493,IS
-21.485538,74.20699,IS
-54.54334,36.175667,IS
-21.501467,74.19754,IS
-24.993809,63.368668,IS
-51.32512,37.514282,IS
-20.204268,76.13451,IS
-96.58843,-36.266296,IS
-22.461014,77.05665,IS
-22.990545,77.382904,IS
-1.5736909,77.47873,IS
-49.093124,42.944447,IS
-4.9365954,77.13049,IS
-21.753313,71.4124,IS
-21.956043,70.90303,IS
-15.959481,73.96303,IS
-19.95871,77.30691,IS
-19.667225,74.90906,IS
-13.097252,75.39858,IS
-51.4906,32.389366,IS
-22.209368,71.80606,IS
-54.500057,36.002354,IS
-18.936499,73.331055,IS
-21.293966,70.9329,IS
-19.30576,75.29873,IS
-81.966225,-47.312412,IS
-81.952,-47.317387,IS
