TSNE1,TSNE2,set_label
-101.04472,-9.188479,IS
-94.938324,-21.130062,IS
-100.834816,-13.018099,IS
-95.10389,-21.12376,IS
-100.88981,-12.871453,IS
-102.4327,-17.925028,IS
-100.88927,-12.876518,IS
-100.32528,-25.93507,IS
-98.04286,-22.864489,IS
-100.484,-25.364155,IS
-97.15261,-22.791681,IS
-100.409195,-25.329521,IS
-97.04732,-22.67068,IS
-97.064026,-23.33645,IS
-97.80411,-26.184904,IS
-98.60192,-22.526848,IS
-94.51108,-21.181492,IS
-97.091484,-23.33454,IS
-97.078674,-22.624865,IS
-100.265816,-25.785955,IS
-94.62943,-21.48182,IS
-104.53145,-14.346727,IS
-106.8727,-8.688744,IS
-105.9386,-10.257341,IS
-106.64404,-10.174448,IS
-107.29564,-9.45966,IS
-103.04786,-11.872546,IS
-106.632324,-10.122443,IS
-103.23021,-13.318142,IS
-102.380325,-11.835295,IS
-106.60944,-10.001121,IS
-95.091545,-21.151772,IS
-102.44624,-11.843625,IS
-106.57404,-9.787877,IS
-107.53597,-9.479463,IS
-104.36371,-14.456851,IS
-102.38047,-11.835141,IS
-102.32698,-11.6761265,IS
-101.90156,-12.202329,IS
-101.41972,-9.985092,IS
-101.39311,-9.916633,IS
-101.467926,-10.110345,IS
-44.73117,-21.626211,IS
-97.357025,-22.4812,IS
-98.59022,-22.281916,IS
-106.806946,-10.090542,IS
-44.617455,-21.57745,IS
-101.516975,-10.21384,IS
-106.59271,-9.804802,IS
-43.194977,-20.967545,IS
-44.76735,-21.639341,IS
-102.48384,-17.759033,IS
-106.83606,-8.736954,IS
-100.714005,-25.711163,IS
-106.90397,-8.577699,IS
-102.00075,-11.168791,IS
-43.177193,-20.959942,IS
-44.891613,-21.687723,IS
-107.45623,-9.481085,IS
-102.68039,-11.974609,IS
-95.494415,-26.343891,IS
-96.08843,-27.698513,IS
-96.33462,-27.874517,IS
-96.506905,-27.71804,IS
-96.0357,-27.831364,IS
-60.63502,-49.902008,IS
-65.22731,-50.390198,IS
-105.444305,-32.369892,IS
-105.225266,-32.26093,IS
-105.10056,-30.167164,IS
-104.971886,-30.042158,IS
-104.628716,-31.33847,IS
-104.43523,-31.2774,IS
-103.19186,-28.137062,IS
-103.0131,-27.899906,IS
40.652454,-41.870346,IS
42.35047,-42.09613,IS
40.38626,-42.175224,IS
42.632362,-42.17634,IS
40.689167,-41.796047,IS
40.635468,-41.891518,IS
40.43207,-42.116257,IS
42.620834,-42.162838,IS
-59.647923,-65.75585,IS
42.610874,-42.168823,IS
41.246212,-41.647568,IS
42.643856,-42.14076,IS
-26.024519,-99.0067,IS
-23.25311,-99.5188,IS
-11.399325,-99.341576,IS
-14.551766,-100.56515,IS
-25.02891,-97.44501,IS
-11.185232,-99.82517,IS
-27.46513,-96.73557,IS
-11.395547,-100.18021,IS
-11.588185,-98.79609,IS
-11.53084,-100.27313,IS
-12.190203,-101.37623,IS
-10.739517,-100.387215,IS
-10.580735,-99.82105,IS
-105.8644,-8.850939,IS
-100.567726,-25.496239,IS
-105.54426,-32.42656,IS
-105.744156,-31.123312,IS
-105.93631,-31.272823,IS
-105.779396,-32.13707,IS
-105.8302,-31.155716,IS
-105.287895,-32.818905,IS
-105.37578,-32.63004,IS
-106.17433,-30.852695,IS
-87.71381,-53.535408,IS
-87.67559,-53.555264,IS
-105.72579,-31.028362,IS
-105.728485,-31.044971,IS
-103.22866,-28.181622,IS
-38.582253,36.18559,IS
-38.522343,36.1232,IS
-38.771893,36.384827,IS
-38.453735,36.050682,IS
-105.95032,-30.811777,IS
-30.580933,19.173056,IS
-31.395367,18.251095,IS
-38.053143,101.06786,IS
-38.855766,100.147125,IS
-38.951656,99.961525,IS
-103.81126,-15.511982,IS
-100.40795,-26.172932,IS
-100.38423,-26.239986,IS
-94.437,-21.1367,IS
-94.46125,-21.131147,IS
-97.324036,-22.875536,IS
21.816242,-94.37778,IS
19.649265,-94.511314,IS
23.097387,-93.6509,IS
19.448952,-94.05387,IS
22.088278,-97.24986,IS
24.203981,-92.852356,IS
39.817577,-40.29399,IS
39.724815,-40.015255,IS
39.94858,-40.607666,IS
-94.963974,-20.857447,IS
-100.65811,-26.071085,IS
-94.19103,-20.92772,IS
-94.18215,-20.932858,IS
-107.2374,-7.820883,IS
-107.236465,-7.821105,IS
-75.450386,-67.72875,IS
-96.119446,-27.792322,IS
-96.37103,-27.93266,IS
-96.38227,-27.929415,IS
-95.40563,-26.192644,IS
-96.14196,-27.77273,IS
0.7853778,-81.783066,IS
-32.458176,16.426615,IS
-104.56674,-14.327292,IS
-51.94253,10.875052,IS
-83.88239,60.881645,IS
-46.77808,55.939503,IS
54.33221,64.021805,IS
52.256157,60.664948,IS
52.50661,63.75287,IS
53.06872,61.783566,IS
51.262047,60.32101,IS
40.621655,68.36615,IS
45.42693,70.833626,IS
38.208252,66.97815,IS
12.167465,92.43592,IS
15.579765,90.28644,IS
14.769511,90.79144,IS
14.690585,90.8202,IS
13.998925,90.87763,IS
14.535032,90.840164,IS
12.152655,92.42227,IS
11.921975,92.49385,IS
-6.7852635,53.401855,IS
10.325989,66.80671,IS
9.036194,65.80106,IS
8.529261,65.389786,IS
9.035847,65.80027,IS
9.035847,65.80027,IS
9.036194,65.80106,IS
8.529261,65.389786,IS
9.399312,66.098114,IS
8.529261,65.389786,IS
33.894863,-32.549286,IS
33.48112,-31.988241,IS
33.871593,-32.49946,IS
33.134968,-31.410847,IS
-36.26427,98.648506,IS
-36.679398,98.57927,IS
-90.89731,-5.8261185,IS
-35.31459,101.2231,IS
-35.40236,100.805115,IS
10.45581,66.90566,IS
15.12855,101.12478,IS
15.12855,101.12478,IS
-36.01813,82.04389,IS
-36.07859,98.46383,IS
-36.07859,98.46383,IS
56.622913,63.059742,IS
-88.18349,-10.540788,IS
-39.334873,85.01718,IS
-25.30835,-94.736565,IS
-13.961708,80.54984,IS
-89.81575,55.94097,IS
-89.81575,55.94097,IS
-35.02159,-30.40047,IS
-35.521294,-30.13488,IS
-35.0406,-30.37796,IS
-35.05817,-30.354366,IS
-82.29904,-46.893864,IS
-84.385284,-47.138004,IS
-82.29291,-46.463253,IS
-81.41142,-46.56181,IS
-84.88758,-46.89089,IS
-84.08641,-46.70847,IS
