TSNE1,TSNE2,label
-67.33809,13.214533,DrugEx_GT_e=0.6
3.9950192,-12.530649,DrugEx_GT_e=0.6
11.438902,-8.434357,DrugEx_GT_e=0.6
-24.462366,-0.8445721,DrugEx_GT_e=0.6
0.5699268,-31.715073,DrugEx_GT_e=0.6
-54.276268,20.809605,DrugEx_GT_e=0.6
32.703922,-45.30077,DrugEx_GT_e=0.6
-9.571902,30.6905,DrugEx_GT_e=0.6
60.565235,-28.46451,DrugEx_GT_e=0.6
-1.5070301,-57.342712,DrugEx_GT_e=0.6
0.9209404,-45.70119,DrugEx_GT_e=0.6
36.4825,37.886745,DrugEx_GT_e=0.6
-23.84414,-29.366644,DrugEx_GT_e=0.6
8.427975,1.1148756,DrugEx_GT_e=0.6
44.70759,-64.00026,DrugEx_GT_e=0.6
-71.0469,-27.490204,DrugEx_GT_e=0.6
11.3325,-58.655018,DrugEx_GT_e=0.6
-54.918133,43.220093,DrugEx_GT_e=0.6
-14.405648,72.240005,DrugEx_GT_e=0.6
-32.64794,-53.016285,DrugEx_GT_e=0.6
-10.031304,-46.105083,DrugEx_GT_e=0.6
8.028455,-0.4903519,DrugEx_GT_e=0.6
-55.077156,-4.8227158,DrugEx_GT_e=0.6
-25.70721,23.674147,DrugEx_GT_e=0.6
-0.5530551,-65.66953,DrugEx_GT_e=0.6
3.5308695,27.886732,DrugEx_GT_e=0.6
36.107937,-40.271893,DrugEx_GT_e=0.6
4.606798,-64.717064,DrugEx_GT_e=0.6
-21.254229,55.743587,DrugEx_GT_e=0.6
7.310819,2.5754516,DrugEx_GT_e=0.6
-56.08297,-10.344859,DrugEx_GT_e=0.6
-55.517662,35.268097,DrugEx_GT_e=0.6
-5.5309606,15.597157,DrugEx_GT_e=0.6
-48.048523,-70.68072,DrugEx_GT_e=0.6
-20.446384,12.507912,DrugEx_GT_e=0.6
56.167446,-28.493158,DrugEx_GT_e=0.6
-28.430145,23.330563,DrugEx_GT_e=0.6
5.0384293,-10.3977585,DrugEx_GT_e=0.6
-68.95999,8.595041,DrugEx_GT_e=0.6
-70.206635,-28.748066,DrugEx_GT_e=0.6
21.172203,5.7573133,DrugEx_GT_e=0.6
38.826744,17.373507,DrugEx_GT_e=0.6
-42.318024,49.241043,DrugEx_GT_e=0.6
-38.121525,-50.93371,DrugEx_GT_e=0.6
-10.038943,-11.075222,DrugEx_GT_e=0.6
-5.2282896,-61.06815,DrugEx_GT_e=0.6
-11.932986,10.885919,DrugEx_GT_e=0.6
12.704622,-50.87077,DrugEx_GT_e=0.6
60.857887,10.653049,DrugEx_GT_e=0.6
27.889002,-15.634948,DrugEx_GT_e=0.6
43.058132,-19.88413,DrugEx_GT_e=0.6
-80.756,20.362917,DrugEx_GT_e=0.6
25.782696,19.418243,DrugEx_GT_e=0.6
2.4764063,58.83079,DrugEx_GT_e=0.6
18.805506,2.1361613,DrugEx_GT_e=0.6
-34.77436,-50.58172,DrugEx_GT_e=0.6
42.080704,43.29968,DrugEx_GT_e=0.6
2.626024,-6.1738257,DrugEx_GT_e=0.6
-61.262238,-5.841042,DrugEx_GT_e=0.6
9.229953,68.285324,DrugEx_GT_e=0.6
-11.682453,-69.58065,DrugEx_GT_e=0.6
-19.283838,4.725287,DrugEx_GT_e=0.6
0.35909387,-65.93,DrugEx_GT_e=0.6
14.341229,-30.665274,DrugEx_GT_e=0.6
-36.997375,-52.67481,DrugEx_GT_e=0.6
36.953163,68.49146,DrugEx_GT_e=0.6
-24.635717,-17.05578,DrugEx_GT_e=0.6
1.2465309,-64.896904,DrugEx_GT_e=0.6
-24.550869,-63.611477,DrugEx_GT_e=0.6
-6.6370034,-49.972977,DrugEx_GT_e=0.6
30.777279,39.02735,DrugEx_GT_e=0.6
-6.1714277,3.9574592,DrugEx_GT_e=0.6
-0.2645491,-0.89589286,DrugEx_GT_e=0.6
-18.828306,-56.040977,DrugEx_GT_e=0.6
-6.2232146,-52.323402,DrugEx_GT_e=0.6
65.52507,-6.431543,DrugEx_GT_e=0.6
3.4442291,33.95008,DrugEx_GT_e=0.6
15.16727,26.092148,DrugEx_GT_e=0.6
38.164436,15.415893,DrugEx_GT_e=0.6
26.198036,49.404884,DrugEx_GT_e=0.6
-76.75047,-4.925462,DrugEx_GT_e=0.6
-56.441006,9.370871,DrugEx_GT_e=0.6
27.74698,30.8471,DrugEx_GT_e=0.6
-12.842955,-32.32092,DrugEx_GT_e=0.6
-50.352776,-20.324293,DrugEx_GT_e=0.6
12.68301,14.776997,DrugEx_GT_e=0.6
-37.233765,-8.696064,DrugEx_GT_e=0.6
28.140682,13.852987,DrugEx_GT_e=0.6
30.012573,-51.249252,DrugEx_GT_e=0.6
-47.903908,-45.011787,DrugEx_GT_e=0.6
37.491642,23.008146,DrugEx_GT_e=0.6
22.283188,30.441809,DrugEx_GT_e=0.6
4.3157883,-51.37771,DrugEx_GT_e=0.6
-24.954184,-80.22449,DrugEx_GT_e=0.6
-0.14604436,10.849664,DrugEx_GT_e=0.6
-49.166935,18.13241,DrugEx_GT_e=0.6
28.298561,-59.578022,DrugEx_GT_e=0.6
-19.285135,-51.968903,DrugEx_GT_e=0.6
33.821636,-32.09553,DrugEx_GT_e=0.6
-38.33123,32.72484,DrugEx_GT_e=0.6
-73.314835,24.100412,DrugEx_GT_e=0.6
33.422447,54.774734,DrugEx_GT_e=0.6
-79.21799,-7.0495753,DrugEx_GT_e=0.6
-15.183808,-15.515118,DrugEx_GT_e=0.6
33.735073,-2.2428255,DrugEx_GT_e=0.6
-73.2152,24.050482,DrugEx_GT_e=0.6
3.7763138,-2.5126734,DrugEx_GT_e=0.6
35.232124,-33.84681,DrugEx_GT_e=0.6
-18.322206,7.772511,DrugEx_GT_e=0.6
11.055843,-54.725327,DrugEx_GT_e=0.6
36.918446,0.651658,DrugEx_GT_e=0.6
22.2128,58.137108,DrugEx_GT_e=0.6
24.105652,66.33634,DrugEx_GT_e=0.6
-77.56606,-7.7326827,DrugEx_GT_e=0.6
2.4860504,-71.73013,DrugEx_GT_e=0.6
-7.3644485,13.12198,DrugEx_GT_e=0.6
-8.616128,-12.133748,DrugEx_GT_e=0.6
-1.7366002,-11.961224,DrugEx_GT_e=0.6
-36.83809,-47.225025,DrugEx_GT_e=0.6
-34.3882,-26.994505,DrugEx_GT_e=0.6
-54.56599,43.10262,DrugEx_GT_e=0.6
-16.434072,32.191143,DrugEx_GT_e=0.6
5.8384156,-11.253029,DrugEx_GT_e=0.6
-0.8651937,20.2087,DrugEx_GT_e=0.6
47.63078,-22.091177,DrugEx_GT_e=0.6
-79.62473,26.226809,DrugEx_GT_e=0.6
6.2237263,-28.350283,DrugEx_GT_e=0.6
-8.493527,-4.1567006,DrugEx_GT_e=0.6
49.70023,53.58463,DrugEx_GT_e=0.6
6.1991687,29.308184,DrugEx_GT_e=0.6
-66.54319,8.261723,DrugEx_GT_e=0.6
-23.774828,15.118259,DrugEx_GT_e=0.6
-28.617857,9.511435,DrugEx_GT_e=0.6
50.063206,-56.218502,DrugEx_GT_e=0.6
-2.400904,46.515293,DrugEx_GT_e=0.6
63.460545,20.544083,DrugEx_GT_e=0.6
39.76035,55.91057,DrugEx_GT_e=0.6
-81.153854,20.242756,DrugEx_GT_e=0.6
-42.29259,-0.31547,DrugEx_GT_e=0.6
32.574886,26.327885,DrugEx_GT_e=0.6
-26.661325,-1.0068151,DrugEx_GT_e=0.6
-0.09578542,10.935878,DrugEx_GT_e=0.6
-24.195238,-9.413899,DrugEx_GT_e=0.6
-48.37234,-20.304625,DrugEx_GT_e=0.6
10.78003,69.47838,DrugEx_GT_e=0.6
-13.381969,-62.74828,DrugEx_GT_e=0.6
1.2394873,-62.979256,DrugEx_GT_e=0.6
43.389736,39.67906,DrugEx_GT_e=0.6
46.850853,46.75042,DrugEx_GT_e=0.6
2.2380466,-58.4838,DrugEx_GT_e=0.6
-81.15667,20.286583,DrugEx_GT_e=0.6
-13.650576,-0.56558996,DrugEx_GT_e=0.6
-8.541813,-18.065008,DrugEx_GT_e=0.6
-52.95981,-17.33633,DrugEx_GT_e=0.6
13.350915,-43.257164,DrugEx_GT_e=0.6
-22.373343,-48.18043,DrugEx_GT_e=0.6
21.3825,-28.509438,DrugEx_GT_e=0.6
-7.628648,-71.92916,DrugEx_GT_e=0.6
-6.184439,-48.933945,DrugEx_GT_e=0.6
46.140175,12.212796,DrugEx_GT_e=0.6
-13.768488,-60.814945,DrugEx_GT_e=0.6
47.84632,26.625706,DrugEx_GT_e=0.6
48.49596,24.124453,DrugEx_GT_e=0.6
17.340313,-46.407883,DrugEx_GT_e=0.6
-85.53797,11.973013,DrugEx_GT_e=0.6
-49.73666,-0.96151567,DrugEx_GT_e=0.6
-70.15134,-28.763647,DrugEx_GT_e=0.6
-20.80006,-63.252583,DrugEx_GT_e=0.6
-6.9800825,-42.742085,DrugEx_GT_e=0.6
-19.487917,40.212254,DrugEx_GT_e=0.6
-70.48781,33.86441,DrugEx_GT_e=0.6
-33.02719,54.87292,DrugEx_GT_e=0.6
-25.418964,-40.103867,DrugEx_GT_e=0.6
11.685927,74.00242,DrugEx_GT_e=0.6
12.126899,48.25503,DrugEx_GT_e=0.6
-79.439125,18.438608,DrugEx_GT_e=0.6
62.164223,28.661304,DrugEx_GT_e=0.6
-37.732788,16.715416,DrugEx_GT_e=0.6
-4.510002,15.875667,DrugEx_GT_e=0.6
67.344376,31.328377,DrugEx_GT_e=0.6
-75.11162,8.858817,DrugEx_GT_e=0.6
-15.5092125,58.269875,DrugEx_GT_e=0.6
-23.528366,17.858376,DrugEx_GT_e=0.6
58.952637,-29.968086,DrugEx_GT_e=0.6
25.708796,43.773403,DrugEx_GT_e=0.6
-31.732586,-38.68039,DrugEx_GT_e=0.6
32.88395,-41.319984,DrugEx_GT_e=0.6
-16.899063,-59.794186,DrugEx_GT_e=0.6
-3.5971465,22.80445,DrugEx_GT_e=0.6
-12.34702,26.006933,DrugEx_GT_e=0.6
-19.786423,-3.085572,DrugEx_GT_e=0.6
-0.54047316,37.63473,DrugEx_GT_e=0.6
-43.242844,-67.28844,DrugEx_GT_e=0.6
-0.7999149,-52.894245,DrugEx_GT_e=0.6
1.8986548,7.252313,DrugEx_GT_e=0.6
-19.838812,17.136873,DrugEx_GT_e=0.6
-18.22606,-54.340378,DrugEx_GT_e=0.6
31.146425,31.57835,DrugEx_GT_e=0.6
0.10333057,-61.361553,DrugEx_GT_e=0.6
41.64029,-72.946106,DrugEx_GT_e=0.6
-13.9411,17.142405,DrugEx_GT_e=0.6
-30.066208,55.544907,DrugEx_GT_e=0.6
-40.258495,-77.915695,DrugEx_GT_e=0.6
-67.72912,10.9286175,DrugEx_GT_e=0.6
-20.135012,60.419136,DrugEx_GT_e=0.6
-25.25611,-3.6326864,DrugEx_GT_e=0.6
19.522758,10.322155,DrugEx_GT_e=0.6
-51.51302,11.147025,DrugEx_GT_e=0.6
-56.899696,12.238371,DrugEx_GT_e=0.6
53.649986,44.393,DrugEx_GT_e=0.6
15.950372,-36.152584,DrugEx_GT_e=0.6
-10.1109705,51.075333,DrugEx_GT_e=0.6
20.417685,48.50302,DrugEx_GT_e=0.6
32.027634,38.82449,DrugEx_GT_e=0.6
-13.057368,14.458175,DrugEx_GT_e=0.6
-2.070591,43.077606,DrugEx_GT_e=0.6
-1.9358398,43.07416,DrugEx_GT_e=0.6
43.314335,40.298317,DrugEx_GT_e=0.6
22.130993,50.23509,DrugEx_GT_e=0.6
23.760569,8.918926,DrugEx_GT_e=0.6
17.842686,1.0988656,DrugEx_GT_e=0.6
-45.196095,16.016499,DrugEx_GT_e=0.6
-79.50025,-5.539105,DrugEx_GT_e=0.6
5.1920533,-4.9566545,DrugEx_GT_e=0.6
11.01995,9.708332,DrugEx_GT_e=0.6
5.8777328,5.244266,DrugEx_GT_e=0.6
15.738017,-18.111473,DrugEx_GT_e=0.6
48.762955,43.254333,DrugEx_GT_e=0.6
75.50921,6.490091,DrugEx_GT_e=0.6
-12.371087,-65.07361,DrugEx_GT_e=0.6
-15.026216,15.591123,DrugEx_GT_e=0.6
-2.264499,0.4438216,DrugEx_GT_e=0.6
22.34043,-2.767501,DrugEx_GT_e=0.6
48.728424,-1.6778436,DrugEx_GT_e=0.6
38.24874,47.03231,DrugEx_GT_e=0.6
71.74843,9.915094,DrugEx_GT_e=0.6
-66.40092,2.0093853,DrugEx_GT_e=0.6
16.393578,-61.55857,DrugEx_GT_e=0.6
8.545087,-24.122473,DrugEx_GT_e=0.6
9.956125,5.6900716,DrugEx_GT_e=0.6
-30.691107,12.791778,DrugEx_GT_e=0.6
-10.184543,52.0536,DrugEx_GT_e=0.6
15.766026,6.3955774,DrugEx_GT_e=0.6
31.374424,8.536058,DrugEx_GT_e=0.6
-79.72731,-7.094423,DrugEx_GT_e=0.6
-3.1003249,-29.27403,DrugEx_GT_e=0.6
