TSNE1,TSNE2,set_label
89.94183,14.070267,IS
-22.805094,89.21151,IS
90.28027,37.252254,IS
-23.421427,88.41231,IS
90.4894,35.917347,IS
-15.161789,77.95484,IS
91.136826,35.796112,IS
-18.652477,88.18058,IS
-21.442732,82.67011,IS
-18.06598,82.709076,IS
-21.792084,88.192024,IS
-17.509066,84.89526,IS
-23.155928,87.231186,IS
-25.328222,91.151596,IS
-20.918566,91.90148,IS
-22.288616,81.147964,IS
-27.850391,92.68437,IS
-25.031212,90.39217,IS
-24.341824,85.69349,IS
-17.628965,87.20315,IS
-26.177622,92.06729,IS
85.19899,39.85785,IS
95.284836,23.587904,IS
92.60474,23.542017,IS
96.675125,24.511116,IS
95.734924,22.45248,IS
79.32497,28.762741,IS
96.51411,24.499256,IS
80.99946,35.161354,IS
84.86133,23.972149,IS
96.11865,24.510086,IS
-29.84645,90.8673,IS
84.6257,24.307716,IS
95.55925,24.310507,IS
95.93629,22.23449,IS
83.70302,39.84733,IS
84.861595,23.969975,IS
84.402855,23.195734,IS
89.10304,30.138134,IS
84.25921,15.029676,IS
84.07622,14.583994,IS
86.07638,17.172054,IS
34.550144,60.693123,IS
-28.305428,86.60697,IS
-26.20249,79.68195,IS
96.62156,24.447475,IS
35.22235,59.746323,IS
86.30269,17.723833,IS
95.66455,24.559576,IS
39.827293,60.187313,IS
34.29434,59.51755,IS
-14.014073,76.85546,IS
95.193886,23.636967,IS
-12.906008,87.01859,IS
95.137344,23.271454,IS
85.67148,21.402567,IS
40.420025,60.183075,IS
-5.9342427,83.99511,IS
95.85754,22.283115,IS
83.71487,25.344046,IS
-19.298723,98.079544,IS
-16.172256,97.37214,IS
-16.35357,92.30603,IS
-10.651791,95.885605,IS
-14.393162,97.343994,IS
-29.436708,-91.38125,IS
-29.34695,-90.80954,IS
14.779378,96.57647,IS
14.695394,97.74889,IS
9.590265,102.1123,IS
9.315278,102.778114,IS
15.143342,99.51321,IS
15.310592,99.76389,IS
-4.8581705,104.47563,IS
-6.980352,102.09455,IS
80.15554,-31.472961,IS
81.15854,-36.02528,IS
83.44478,-31.469118,IS
81.89406,-38.193924,IS
80.30001,-31.985435,IS
79.98948,-31.28526,IS
81.854355,-31.218252,IS
79.6825,-38.919884,IS
84.69612,3.5867276,IS
80.32186,-39.206154,IS
