TSNE1,TSNE2,set_label
15.389698,105.030594,IS
71.539955,45.914364,IS
21.584793,90.24762,IS
72.137,46.886726,IS
20.155565,91.41803,IS
28.04488,84.41867,IS
19.380676,91.67093,IS
84.10881,38.452732,IS
71.72949,35.01792,IS
75.2274,34.55508,IS
73.10882,43.659412,IS
77.81381,35.00086,IS
73.28829,42.134594,IS
69.68005,42.707848,IS
88.13912,50.05133,IS
70.140884,34.324432,IS
67.0377,46.658775,IS
69.90662,42.35838,IS
72.410675,40.473026,IS
74.85472,41.07321,IS
68.34979,45.26545,IS
20.772106,80.01043,IS
0.59071547,99.48207,IS
2.1793003,96.27822,IS
-0.86464155,98.85741,IS
-1.1051502,97.77066,IS
6.315825,86.41114,IS
-0.6544249,98.75905,IS
16.585264,86.369064,IS
9.730088,93.004715,IS
-0.106282145,98.292496,IS
64.96159,45.01406,IS
8.708415,92.53869,IS
0.24038528,98.26808,IS
-2.0404863,97.27454,IS
21.677536,81.21998,IS
9.73024,93.00582,IS
11.477246,93.11946,IS
15.902188,91.31385,IS
17.663279,100.097855,IS
18.117752,100.26928,IS
13.68482,99.424484,IS
75.60446,67.9292,IS
67.380646,40.222492,IS
68.526825,34.753983,IS
-0.65057236,98.43884,IS
74.53909,68.42393,IS
13.571134,98.526024,IS
-0.011064043,97.156425,IS
72.62688,71.22674,IS
75.58794,67.24802,IS
27.334364,85.654915,IS
0.7838019,99.04016,IS
80.16774,38.949863,IS
0.8724544,99.69485,IS
11.858507,95.11476,IS
72.3249,70.9741,IS
76.53261,63.400234,IS
-1.9813628,97.32253,IS
7.701659,93.73038,IS
78.41519,47.464973,IS
80.16606,46.289513,IS
85.36906,43.499702,IS
86.15864,47.243927,IS
82.36099,47.358414,IS
-21.994093,-89.60708,IS
-22.482529,-89.9163,IS
97.53469,19.120123,IS
97.73152,17.315647,IS
93.168816,24.921806,IS
92.74372,25.463371,IS
100.35253,23.614706,IS
100.80808,23.532701,IS
92.13463,35.4537,IS
90.52061,38.372704,IS
36.552605,86.18432,IS
41.611794,86.97307,IS
35.92751,82.35092,IS
45.013676,88.388596,IS
36.517406,86.212074,IS
36.020157,86.810905,IS
35.448338,84.626015,IS
44.005383,88.26347,IS
75.45999,-33.616234,IS
43.76677,88.70465,IS
40.42393,84.27264,IS
44.691853,87.363976,IS
-19.742153,93.71844,IS
-19.709047,92.88461,IS
-32.283302,89.8062,IS
-32.739174,91.3547,IS
-19.244368,92.95621,IS
-32.134243,90.03496,IS
-18.038717,91.65389,IS
-32.098667,89.99401,IS
-33.05492,89.88618,IS
-32.144108,89.91798,IS
-32.748055,90.06761,IS
-32.035892,90.00646,IS
-31.949907,89.80112,IS
-85.21465,-4.3394084,IS
17.810007,104.100395,IS
-77.72025,42.737476,IS
-70.78639,45.591415,IS
-78.42658,51.218597,IS
-71.275085,42.996414,IS
-76.257195,44.80356,IS
-77.41857,39.23726,IS
-76.01057,47.67824,IS
-79.30431,53.546345,IS
-77.11294,48.784855,IS
-70.35194,48.946903,IS
-76.80645,47.664886,IS
0.3949256,96.44284,IS
65.485695,46.834034,IS
-2.7083516,94.9553,IS
69.91686,39.786938,IS
82.00352,35.29154,IS
80.90329,36.974434,IS
21.664125,85.665504,IS
27.843578,104.41497,IS
-83.690926,51.00298,IS
13.939271,104.62896,IS
-2.7057397,94.9152,IS
78.65006,36.68232,IS
99.37098,19.581923,IS
97.5686,23.108412,IS
93.69525,21.653488,IS
96.07847,19.41889,IS
97.27523,22.220793,IS
100.89474,18.828907,IS
100.75603,18.876072,IS
97.95484,25.376179,IS
88.85113,60.285416,IS
88.74922,59.58264,IS
95.787994,23.024147,IS
95.56313,22.57293,IS
93.79391,35.051937,IS
-39.862797,44.692726,IS
-40.81919,45.510845,IS
-36.222507,42.74896,IS
-38.158558,46.924873,IS
95.449196,24.611616,IS
-91.2948,1.0371217,IS
-91.19459,6.4502354,IS
-39.326366,72.184135,IS
-40.28214,69.75989,IS
-40.89637,69.32759,IS
22.820763,84.67607,IS
81.080086,31.509108,IS
83.396866,36.66132,IS
68.07827,48.08421,IS
66.59926,48.288372,IS
70.31873,38.401848,IS
82.801674,19.784313,IS
82.05346,21.595076,IS
82.414665,21.296503,IS
81.8077,21.736458,IS
82.095024,20.52292,IS
82.63601,21.326597,IS
29.722668,93.31452,IS
31.115875,95.64137,IS
30.775225,90.49042,IS
66.21455,53.002956,IS
80.37784,34.889248,IS
70.17166,51.34944,IS
68.41836,50.61731,IS
0.65959597,101.65112,IS
0.6595907,101.64873,IS
74.288895,-35.775055,IS
82.19646,45.232536,IS
87.14422,44.634853,IS
87.02304,43.398956,IS
77.102715,50.23577,IS
83.26816,44.84881,IS
-63.473118,80.11587,IS
-93.00366,12.269837,IS
20.32123,79.49464,IS
34.190414,51.782303,IS
96.54217,-12.866782,IS
8.8226795,56.988308,IS
90.42409,-50.18661,IS
89.63563,-53.87715,IS
89.50942,-51.545383,IS
90.84147,-53.31945,IS
89.561455,-53.67083,IS
89.10912,-45.288754,IS
87.91552,-44.895252,IS
88.99693,-45.090305,IS
49.04365,-41.425423,IS
57.60788,-37.331688,IS
57.994133,-39.88828,IS
58.93547,-40.6198,IS
57.3154,-42.85643,IS
58.60651,-40.82983,IS
49.784336,-41.278946,IS
49.117622,-41.713955,IS
57.038048,-44.39351,IS
76.70408,-54.81259,IS
79.24285,-44.524662,IS
76.89228,-42.887463,IS
79.24137,-44.523785,IS
79.2419,-44.521248,IS
79.239105,-44.523438,IS
76.89228,-42.887463,IS
78.206726,-46.781067,IS
76.891624,-42.889576,IS
-20.80716,62.681732,IS
-12.987976,70.39129,IS
-12.541338,70.58425,IS
-12.46275,70.49712,IS
-18.708906,66.3732,IS
-12.6463995,70.47024,IS
-16.981337,65.15782,IS
95.475365,55.021534,IS
50.701534,-32.000053,IS
45.873756,-31.7012,IS
51.297966,-30.622564,IS
48.81289,-31.995043,IS
73.72463,-64.80862,IS
73.72245,-64.81311,IS
-18.985058,58.294174,IS
-22.505339,58.203697,IS
-92.10359,31.888958,IS
-88.35499,28.343565,IS
-90.96587,32.09594,IS
-84.80461,31.72185,IS
-33.65474,69.273964,IS
-36.832302,67.874054,IS
3.8412533,42.362095,IS
-37.23379,78.45246,IS
-40.603916,80.223145,IS
75.14396,-59.995907,IS
63.633503,82.669365,IS
63.635246,82.66849,IS
-43.415176,57.09275,IS
-31.561483,73.660675,IS
-31.561354,73.6612,IS
95.9645,55.312336,IS
53.425865,79.76614,IS
-18.90476,56.04392,IS
-15.800401,93.34452,IS
49.606617,-89.67715,IS
43.71968,99.65985,IS
41.959404,92.980515,IS
44.915134,93.47548,IS
41.23645,93.2668,IS
41.59956,99.03259,IS
38.669895,91.227936,IS
45.062424,93.01984,IS
44.255123,94.05247,IS
44.84582,92.73571,IS
44.938282,97.38021,IS
13.80504,43.671986,IS
9.508958,44.297245,IS
12.0638,45.645073,IS
10.418935,46.774048,IS
9.657764,43.876686,IS
9.50742,44.217022,IS
11.552678,46.74256,IS
10.935467,45.212025,IS
10.876739,45.69277,IS
4.9061294,77.73219,IS
4.7376523,76.88483,IS
12.062745,77.23884,IS
12.02909,77.1284,IS
11.938393,76.96844,IS
-62.59553,79.90643,IS
-68.43133,62.86624,IS
-55.192047,74.31619,IS
-62.328735,79.78056,IS
-65.81752,65.65795,IS
-62.007366,71.208466,IS
-8.378224,88.53273,IS
-28.27158,85.11257,IS
-62.30979,79.79617,IS
-70.406166,71.65414,IS
-68.08209,65.34109,IS
-62.0072,71.20927,IS
-69.82649,62.792423,IS
-62.612713,72.87288,IS
-61.773838,72.79395,IS
-5.507712,78.49004,IS
-6.239167,84.09366,IS
-8.521579,88.42576,IS
-60.88759,79.239,IS
-53.291832,81.79753,IS
-6.6577077,84.15961,IS
-53.751137,82.11646,IS
-71.70668,72.541176,IS
