TSNE1,TSNE2,set_label
60.85862,-37.056538,IS
37.672447,-92.44511,IS
42.608177,-93.972176,IS
39.763092,-91.95421,IS
39.934723,-95.05163,IS
42.82244,-93.3986,IS
45.189827,-89.18056,IS
44.544765,-88.79587,IS
46.081074,-89.15473,IS
29.035152,-58.51445,IS
32.03039,-63.229862,IS
28.166727,-62.979355,IS
26.338766,-61.74124,IS
26.557693,-59.64748,IS
26.362642,-61.163696,IS
29.104185,-57.593998,IS
29.321362,-58.380867,IS
25.2779,-58.602985,IS
-25.954277,-45.369934,IS
-16.815777,-49.55913,IS
-17.265253,-51.841633,IS
-16.815777,-49.55913,IS
-16.815357,-49.559204,IS
-16.816366,-49.559372,IS
-17.265305,-51.840023,IS
-19.672495,-48.076702,IS
-17.265305,-51.840023,IS
63.709793,-49.18468,IS
42.57982,-63.128983,IS
44.246727,-63.520367,IS
44.12718,-64.18038,IS
67.39218,-47.34345,IS
44.488174,-63.161766,IS
62.305264,-51.016594,IS
-107.13518,-28.14033,IS
29.573574,-77.62342,IS
30.068398,-81.616615,IS
28.682293,-78.62273,IS
32.144775,-83.90648,IS
-32.58866,-53.254623,IS
-32.588535,-53.254974,IS
62.51733,-53.280033,IS
66.0163,-40.752277,IS
-86.62681,-14.568165,IS
-81.92068,-11.7679205,IS
-87.91324,-14.419457,IS
-78.13317,-12.538819,IS
56.68974,-81.59088,IS
60.642387,-80.82337,IS
-35.35753,-25.951778,IS
66.75337,-67.232796,IS
68.279915,-68.3761,IS
-28.376379,-49.505993,IS
-33.394295,-99.49782,IS
-33.39383,-99.50075,IS
75.06621,-36.3515,IS
53.652103,-77.33688,IS
53.65796,-77.33934,IS
-107.77755,-28.357212,IS
-41.89386,-90.98865,IS
64.638954,-55.495365,IS
-56.853397,-49.613197,IS
-4.7171373,-90.65843,IS
102.359795,-10.868089,IS
102.361015,-10.867891,IS
-19.40835,89.24054,IS
-15.372826,90.700035,IS
-18.898409,90.3176,IS
-20.534986,88.61849,IS
-82.76456,60.92658,IS
-84.29617,52.49682,IS
-80.16735,62.245415,IS
-82.38478,63.462723,IS
-85.84914,53.361023,IS
-85.586044,55.72915,IS
-74.19123,64.50029,IS
-86.634026,48.975254,IS
-82.795074,29.86929,IS
-101.72413,3.7478385,IS
-80.76363,63.400757,IS
-74.244125,62.0908,IS
-83.5641,48.507347,IS
-80.24761,44.926685,IS
-84.40999,54.004375,IS
-90.28847,49.176273,IS
-81.50103,46.20171,IS
-82.03534,60.271915,IS
-73.92701,41.0556,IS
-103.21472,4.421056,IS
-101.91392,3.8608513,IS
-80.71859,54.474117,IS
-102.43961,5.4849257,IS
-86.96557,11.702998,IS
-78.61626,43.995564,IS
-101.65577,6.1492653,IS
-74.34788,64.6999,IS
-77.94843,43.99677,IS
-78.19642,44.719753,IS
-72.84526,60.761242,IS
-78.21744,45.16494,IS
-74.61473,53.5465,IS
-87.01862,11.505074,IS
-84.84785,47.169304,IS
-87.54474,40.213444,IS
-77.907166,41.08091,IS
-87.47769,40.16233,IS
-89.78167,13.172759,IS
-80.07075,44.410316,IS
-75.72601,39.84352,IS
-89.21899,13.857439,IS
-78.37077,41.09235,IS
-89.35349,9.407072,IS
-89.89286,49.23398,IS
-96.58528,27.133764,IS
-86.33102,11.186154,IS
-79.72513,61.94714,IS
-88.84094,12.6795635,IS
-79.76321,57.740963,IS
-89.39245,11.625835,IS
-96.4007,25.82112,IS
-81.63086,39.786137,IS
-86.25169,8.961614,IS
-85.238785,9.241885,IS
-80.20596,43.14953,IS
-109.11248,-7.1138797,IS
-40.70907,84.571976,IS
-106.43937,-12.4686365,IS
-104.30766,-9.574796,IS
-103.34956,-20.110014,IS
-106.26209,-12.734371,IS
-101.70829,-18.120949,IS
-91.58217,-11.093289,IS
-90.637634,-11.059122,IS
-90.92071,-11.800673,IS
-90.26438,-13.510222,IS
