TSNE1,TSNE2,set_label
-92.694565,-9.991523,IS
-101.555885,1.4613869,IS
-95.29005,-7.0961356,IS
-101.74032,1.5063596,IS
-95.16249,-7.1716866,IS
-96.659966,-4.3832297,IS
-95.16181,-7.1663446,IS
-107.959335,1.0856853,IS
-103.8471,-0.9420259,IS
-107.559875,1.419761,IS
-103.87451,0.0950363,IS
-107.491806,1.3545156,IS
-103.81553,0.26280516,IS
-104.26486,-0.2807119,IS
-107.20116,-1.2141669,IS
-103.472824,-1.4274246,IS
-101.06644,1.3508077,IS
-104.279915,-0.27990302,IS
-103.78802,0.18347166,IS
-107.78402,1.1059029,IS
-101.20307,1.1929393,IS
-92.64656,-3.7794886,IS
-88.25254,-5.5783167,IS
-89.51218,-6.0327463,IS
-89.067696,-6.6200433,IS
-88.1045,-6.814102,IS
-92.89383,-6.680625,IS
-89.02656,-6.5854683,IS
-93.3816,-5.441422,IS
-93.36601,-7.103658,IS
-88.94179,-6.5043154,IS
-101.44822,1.0027655,IS
-93.30955,-7.0613546,IS
-88.77747,-6.3786516,IS
-87.99159,-7.022522,IS
-92.85675,-3.7841525,IS
-93.36601,-7.103658,IS
-93.319565,-7.2781196,IS
-93.98226,-7.1117086,IS
-92.98727,-9.15694,IS
-92.967575,-9.227645,IS
-93.02266,-9.028161,IS
-35.536873,1.360156,IS
-103.40639,-0.33912876,IS
-103.211,-1.3922693,IS
-88.91635,-6.715156,IS
-35.431885,1.4220884,IS
-93.0527,-8.917835,IS
-88.79665,-6.3983073,IS
-34.071472,2.1840208,IS
-35.571556,1.3437476,IS
-96.4982,-4.3530455,IS
-88.22784,-5.639159,IS
-108.00382,1.4662008,IS
-88.20388,-5.4842095,IS
-93.26667,-7.870836,IS
-34.054543,2.1934521,IS
-35.68689,1.281369,IS
-88.04307,-6.9561667,IS
-93.22619,-6.8045616,IS
-106.29378,-3.4041357,IS
-107.80115,-3.4606836,IS
-108.07016,-3.3169644,IS
-108.00929,-3.0932858,IS
-107.8983,-3.5629141,IS
-43.717358,-56.96559,IS
-43.04275,-60.047634,IS
-109.87606,9.332212,IS
-109.708786,9.16351,IS
-110.22654,7.1496844,IS
-110.1375,6.9916315,IS
-109.43914,8.095535,IS
-109.27437,7.9736114,IS
-108.94134,4.662058,IS
-108.79621,4.385218,IS
42.820385,65.88969,IS
42.376904,64.27363,IS
42.591118,66.24208,IS
42.245934,64.00749,IS
42.890667,65.82132,IS
42.80215,65.913605,IS
42.664318,66.19075,IS
42.265182,64.010414,IS
41.244907,-51.688263,IS
42.26422,64.01963,IS
42.99731,65.24655,IS
42.278816,63.978786,IS
-63.444195,-68.63785,IS
-62.587315,-70.59693,IS
-75.42993,-71.59546,IS
-75.56967,-74.20422,IS
-63.26957,-69.46794,IS
-75.309364,-70.88064,IS
-60.05699,-67.140396,IS
-74.88005,-70.83332,IS
-74.334206,-72.40161,IS
-74.63321,-70.89781,IS
-72.84345,-71.6202,IS
-75.552704,-70.96966,IS
-74.29811,-70.31105,IS
47.7524,83.82043,IS
-92.725235,-9.929094,IS
21.54435,51.846237,IS
22.590044,52.9018,IS
22.870243,51.25116,IS
22.588089,52.90335,IS
21.124134,51.50199,IS
21.528553,51.8584,IS
22.189077,51.96168,IS
23.0272,50.998764,IS
22.512901,51.804592,IS
23.031448,53.686367,IS
22.516434,51.858246,IS
-88.01767,-6.2858624,IS
-101.10892,1.300335,IS
-87.32552,-6.198844,IS
-103.74348,-0.2670446,IS
-108.151695,1.2186755,IS
-108.12214,1.5694417,IS
-93.774574,-2.905256,IS
-93.735634,-2.3829496,IS
22.98752,50.287075,IS
-92.703476,-9.957197,IS
-87.35069,-6.1997814,IS
-107.72375,1.4275748,IS
-109.96214,9.421893,IS
-110.56722,8.256956,IS
-110.69154,8.454419,IS
-110.27588,9.220024,IS
-110.638535,8.312546,IS
-109.6016,9.717993,IS
-109.7431,9.56458,IS
-111.05356,8.129209,IS
-99.72613,-32.65328,IS
-99.68452,-32.656128,IS
-110.56582,8.16171,IS
-110.56416,8.177313,IS
-108.96505,4.7178683,IS
-7.4953117,41.420704,IS
-7.482447,41.509647,IS
-7.5338373,41.155178,IS
-7.467827,41.610664,IS
-110.84782,8.015656,IS
28.648813,-13.818481,IS
28.986877,-14.415955,IS
-27.457039,107.12584,IS
-26.86459,106.051346,IS
-26.810741,105.85524,IS
-93.922585,-3.263599,IS
-108.25542,1.0137017,IS
-108.30974,0.95874774,IS
-100.992355,1.3717408,IS
-101.0106,1.3625658,IS
-103.85061,-0.2904699,IS
43.43766,-74.38261,IS
44.997555,-73.77444,IS
43.61567,-73.59936,IS
44.80381,-73.721016,IS
44.46579,-75.33422,IS
43.846146,-73.94508,IS
44.556667,66.22502,IS
44.705383,65.97018,IS
44.388058,66.604706,IS
-101.558975,1.6152679,IS
-108.286,1.270359,IS
-100.784454,1.6315044,IS
-100.77277,1.630463,IS
-87.83691,-4.7459555,IS
-87.836136,-4.745889,IS
52.629925,-59.72225,IS
-107.89974,-3.469361,IS
-108.13789,-3.31281,IS
-108.14094,-3.3000057,IS
-106.15186,-3.409028,IS
-107.892204,-3.4405103,IS
-72.01447,-22.607166,IS
29.072273,-14.819905,IS
-92.60603,-3.773377,IS
-61.303844,39.367504,IS
-75.66811,68.926865,IS
-83.24228,63.59659,IS
-83.240074,63.596115,IS
10.653722,-20.076221,IS
11.111565,-20.24225,IS
10.63371,-20.062195,IS
10.673301,-20.070309,IS
-94.409195,-28.242184,IS
-95.47572,-26.800482,IS
-94.09044,-28.094202,IS
-94.39261,-28.788263,IS
-95.75157,-26.675896,IS
-95.43066,-27.119596,IS
-92.84864,-27.027552,IS
-96.17324,-25.292767,IS
-96.21275,-25.293638,IS
-108.37608,-19.486364,IS
-94.23758,-28.684122,IS
-92.81568,-27.22744,IS
-96.68591,-24.771242,IS
-98.11665,-24.912075,IS
-95.49983,-26.760715,IS
-94.470024,-24.823473,IS
-97.33413,-24.833567,IS
-94.51075,-28.219791,IS
-99.398766,-24.809526,IS
-108.425446,-19.403488,IS
-108.20621,-19.378641,IS
-95.18987,-26.807411,IS
-108.43002,-19.422777,IS
-111.985725,-15.430127,IS
-98.57335,-25.807375,IS
-108.37022,-19.520939,IS
-92.81861,-27.00358,IS
-98.94364,-25.845068,IS
-98.700836,-25.982395,IS
-92.72995,-27.888288,IS
-98.80332,-25.797611,IS
-94.38568,-26.87152,IS
-112.12492,-15.306253,IS
-96.73038,-24.801609,IS
-95.28665,-21.842607,IS
-100.09203,-25.14547,IS
-95.26079,-21.794659,IS
-111.68624,-15.736428,IS
-98.515976,-24.03177,IS
