name,type_cluster,scaffold,USo,SSo,TUPOR_,TUPOR,SESY,ASER,ACR,CwASo
REINVENT_100k_0,dis,murcko,"77,585.0","99,152.0",18/106,0.1698113,0.7824855,0.0004843,0.0002321,48.0
REINVENT_100k_1,dis,murcko,"76,546.0","99,117.0",6/96,0.0625,0.7722792,0.0001413,7.84e-05,14.0
REINVENT_100k_2,dis,murcko,"73,285.0","99,199.0",37/102,0.3627451,0.7387675,0.0011909,0.0005051,118.0
REINVENT_100k_3,dis,murcko,"64,880.0","97,159.0",4/62,0.0645161,0.6677714,0.0003913,6.17e-05,38.0
REINVENT_100k_4,dis,murcko,"74,863.0","99,052.0",9/71,0.1267606,0.7557949,0.0011219,0.0001202,111.0
REINVENT_100k_mean,dis,murcko,"73,431.8","98,735.8",-,0.1572666,0.7434197,0.0006659,0.0001995,65.8
