name,type_cluster,scaffold,USo,SSo,TUPOR_,TUPOR,SESY,ASER,ASR,CwASo
GB_GA_mut_r_0.01_1k_0,sim,murcko,932.0,"1,000.0",1/115,0.0086957,0.932,0.001001,0.0010741,1.0
GB_GA_mut_r_0.01_1k_1,sim,murcko,932.0,"1,000.0",3/100,0.03,0.932,0.0040161,0.0032293,4.0
GB_GA_mut_r_0.01_1k_2,sim,murcko,949.0,"1,000.0",1/58,0.0172414,0.949,0.003009,0.0010549,3.0
GB_GA_mut_r_0.01_1k_3,sim,murcko,927.0,"1,000.0",3/51,0.0588235,0.927,0.0050251,0.0032468,5.0
GB_GA_mut_r_0.01_1k_4,sim,murcko,918.0,"1,000.0",0/40,0.0,0.918,0.0,0.0,0.0
GB_GA_mut_r_0.01_1k_mean,sim,murcko,931.6,"1,000.0",-,0.0229521,0.9316,0.0026102,0.001721,2.6
