name,type_cluster,scaffold,USo,SSo,TUPOR_,TUPOR,TUPOR_unique,TUPOR_1,TUPOR_2,SESY,ASER,CwASo
DrugEx_GT_desired_3,dis,csk,124254,477020,27/37,0.7297297297297297,0.058728872288194324,0.00035031677520462064,1.1764394753047276,0.2604796444593518,0.008892708901094294,4242
