name,type_cluster,scaffold,USo,SSo,TUPOR_,TUPOR,TUPOR_unique,TUPOR_1,TUPOR_2,SESY,ASER,CwASo
DrugEx_GT_desired_0,dis,csk,"96,272.0","452,558.0",28/40,0.7,0.0727107,0.0002784,0.6700949,0.2127285,0.0098639,"4,464.0"
DrugEx_GT_desired_1,dis,csk,"127,604.0","494,931.0",16/23,0.6956522,0.0545165,8.85e-05,0.4912748,0.2578218,0.0045037,"2,229.0"
DrugEx_GT_desired_2,dis,csk,"115,948.0","486,904.0",12/40,0.3,0.0258737,0.0001146,0.3321958,0.2381332,0.0013103,638.0
DrugEx_GT_desired_3,dis,csk,"124,254.0","477,020.0",27/37,0.7297297,0.0587289,0.0003503,1.1764395,0.2604796,0.0088927,"4,242.0"
DrugEx_GT_desired_4,dis,csk,"126,137.0","427,628.0",36/43,0.8372093,0.066373,0.0005952,1.7458846,0.294969,0.007731,"3,306.0"
DrugEx_GT_desired_mean,dis,csk,"118,043.0","467,808.2",-,0.6525182,0.0556405,0.0002854,0.8831779,0.2528264,0.0064603,"2,975.8"
