name,type_cluster,scaffold,USo,SSo,TUPOR_,TUPOR,SESY,ASER,ACR,CwASo
DrugEx_GT_epsilon_0.6_10k_3,sim,csk,5646,9990,20/35,0.5714285714285714,0.5651651651651651,0.016897394136807818,0.0035549235691432635,166
