name,type_cluster,scaffold,USo,SSo,TUPOR_,TUPOR,SESY,ASER,ASR,CwASo
GB_GA_mut_r_0.01_500k_0,dis,csk,95720.0,499996.0,12/40,0.3,0.1914415,0.0015865,0.0001254,792.0
GB_GA_mut_r_0.01_500k_1,dis,csk,91519.0,499947.0,14/23,0.6086957,0.1830574,0.0015566,0.000153,777.0
GB_GA_mut_r_0.01_500k_2,dis,csk,103768.0,499982.0,12/40,0.3,0.2075435,0.0008948,0.0001157,447.0
GB_GA_mut_r_0.01_500k_3,dis,csk,99140.0,499991.0,16/37,0.4324324,0.1982836,0.0021908,0.0001614,1093.0
GB_GA_mut_r_0.01_500k_4,dis,csk,103948.0,499977.0,30/43,0.6976744,0.2079056,0.0094733,0.0002887,4692.0
GB_GA_mut_r_0.01_500k_mean,dis,csk,98819.0,499978.6,-,0.4677605,0.1976463,0.0031404,0.0001688,1560.2
