name,type_cluster,scaffold,USo,SSo,TUPOR_,TUPOR,TUPOR_unique,TUPOR_1,TUPOR_2,SESY,ASER,CwASo,metric_1,metric_2
Molpher_4,dis,csk,81634,532962,34/43,0.7906976744186046,0.09685886694497448,0.0004510116913086784,0.8562299629835499,0.1531703948874404,0.011708151800691232,6240,0.0004166666666666667,0.011846856596079145
