name,type_cluster,scaffold,USo,SSo,TUPOR_,TUPOR,SESY,ASER,ASR,CwASo
Molpher_1k_0,dis,csk,253.0,"1,096.0",1/40,0.025,0.2308394,0.0055046,0.0039683,6.0
Molpher_1k_1,dis,csk,180.0,"1,052.0",0/23,0.0,0.1711027,0.0,0.0,0.0
Molpher_1k_2,dis,csk,283.0,"1,050.0",0/40,0.0,0.2695238,0.0,0.0,0.0
Molpher_1k_3,dis,csk,222.0,"1,221.0",1/37,0.027027,0.1818182,0.0008197,0.0045249,1.0
Molpher_1k_4,dis,csk,328.0,"1,026.0",2/43,0.0465116,0.3196881,0.0128332,0.006135,13.0
Molpher_1k_mean,dis,csk,253.2,"1,089.0",-,0.0197077,0.2345944,0.0038315,0.0029256,4.0
