name,type_cluster,scaffold,USo,SSo,TUPOR_,TUPOR,TUPOR_unique,TUPOR_1,TUPOR_2,SESY,ASER,CwASo
DrugEx_GT_0,sim,csk,325437.0,893423.0,37/38,0.9736842,0.0299193,0.0005297,4.5360789,0.3642586,0.0214501,19164.0
DrugEx_GT_1,sim,csk,71872.0,199924.0,33/38,0.8684211,0.1208288,0.0010251,1.9388917,0.3594966,0.0252196,5042.0
DrugEx_GT_2,sim,csk,247481.0,898322.0,33/37,0.8918919,0.0360388,0.000134,0.8965078,0.2754925,0.0131779,11838.0
DrugEx_GT_3,sim,csk,258294.0,906729.0,32/35,0.9142857,0.0353971,6.35e-05,0.4688039,0.2848635,0.0211144,19145.0
DrugEx_GT_4,sim,csk,256363.0,899269.0,30/35,0.8571429,0.0334347,4e-05,0.2932244,0.2850793,0.0074016,6656.0
DrugEx_GT_mean,sim,csk,231889.4,759533.4,-,0.9010851,0.0511238,0.0003585,1.6267014,0.3138381,0.0176727,12369.0
