TSNE1,TSNE2,label
-2.7344103,72.38126,DrugEx_GT_e=0.6
12.31936,-35.686844,DrugEx_GT_e=0.6
-10.905801,-18.683151,DrugEx_GT_e=0.6
-42.129513,-61.893585,DrugEx_GT_e=0.6
-58.5105,1.1576372,DrugEx_GT_e=0.6
-16.733192,64.423904,DrugEx_GT_e=0.6
-16.264835,36.599888,DrugEx_GT_e=0.6
16.983189,-47.991848,DrugEx_GT_e=0.6
-23.531715,26.259918,DrugEx_GT_e=0.6
30.3434,42.92181,DrugEx_GT_e=0.6
38.703533,54.75523,DrugEx_GT_e=0.6
42.5875,-12.364347,DrugEx_GT_e=0.6
21.208794,-68.95364,DrugEx_GT_e=0.6
13.47771,-27.597235,DrugEx_GT_e=0.6
-1.8553628,54.16945,DrugEx_GT_e=0.6
94.431816,-10.449228,DrugEx_GT_e=0.6
13.156743,49.43619,DrugEx_GT_e=0.6
-21.536985,63.62628,DrugEx_GT_e=0.6
-55.69356,42.285202,DrugEx_GT_e=0.6
66.987526,42.07872,DrugEx_GT_e=0.6
46.515804,24.213799,DrugEx_GT_e=0.6
12.380215,-24.004162,DrugEx_GT_e=0.6
-59.050606,-18.42679,DrugEx_GT_e=0.6
-9.188322,-25.574213,DrugEx_GT_e=0.6
28.891527,53.560852,DrugEx_GT_e=0.6
-6.7969685,-0.5934373,DrugEx_GT_e=0.6
-28.434637,38.54144,DrugEx_GT_e=0.6
18.170319,40.252728,DrugEx_GT_e=0.6
-79.85149,40.0516,DrugEx_GT_e=0.6
-34.572033,-33.67465,DrugEx_GT_e=0.6
-70.00917,-34.151554,DrugEx_GT_e=0.6
-36.321392,67.86395,DrugEx_GT_e=0.6
-24.03825,-44.00546,DrugEx_GT_e=0.6
-37.519825,52.423218,DrugEx_GT_e=0.6
-13.312889,-29.478294,DrugEx_GT_e=0.6
-19.260592,22.637217,DrugEx_GT_e=0.6
-50.162598,-32.001686,DrugEx_GT_e=0.6
13.369954,-50.684605,DrugEx_GT_e=0.6
5.720367,76.51063,DrugEx_GT_e=0.6
92.74061,-9.248967,DrugEx_GT_e=0.6
6.886009,-15.4065275,DrugEx_GT_e=0.6
29.30913,-14.164294,DrugEx_GT_e=0.6
-83.9426,15.9283695,DrugEx_GT_e=0.6
75.797745,41.21935,DrugEx_GT_e=0.6
-29.538914,-54.49703,DrugEx_GT_e=0.6
29.97214,46.022957,DrugEx_GT_e=0.6
-13.43301,-35.503685,DrugEx_GT_e=0.6
15.514797,54.505116,DrugEx_GT_e=0.6
54.372646,-62.180717,DrugEx_GT_e=0.6
-52.78647,-2.0928502,DrugEx_GT_e=0.6
-39.310837,16.605742,DrugEx_GT_e=0.6
-3.6311207,91.036705,DrugEx_GT_e=0.6
29.442244,-35.02224,DrugEx_GT_e=0.6
46.58457,12.83858,DrugEx_GT_e=0.6
1.9030672,-9.2618885,DrugEx_GT_e=0.6
73.939064,37.697872,DrugEx_GT_e=0.6
35.907616,-2.014983,DrugEx_GT_e=0.6
-14.954875,-7.72956,DrugEx_GT_e=0.6
-68.879105,-38.95712,DrugEx_GT_e=0.6
80.27618,-20.298452,DrugEx_GT_e=0.6
41.552868,58.894344,DrugEx_GT_e=0.6
-21.249123,-22.97017,DrugEx_GT_e=0.6
28.18559,53.985306,DrugEx_GT_e=0.6
-39.82673,-15.463437,DrugEx_GT_e=0.6
72.82153,44.653065,DrugEx_GT_e=0.6
77.359314,-36.2835,DrugEx_GT_e=0.6
18.03326,-39.91044,DrugEx_GT_e=0.6
26.6509,54.219116,DrugEx_GT_e=0.6
58.874416,61.32359,DrugEx_GT_e=0.6
30.273981,38.216125,DrugEx_GT_e=0.6
37.552994,-8.182467,DrugEx_GT_e=0.6
-44.61607,-17.088526,DrugEx_GT_e=0.6
-25.293556,-36.2012,DrugEx_GT_e=0.6
54.277058,41.03913,DrugEx_GT_e=0.6
35.733,43.886868,DrugEx_GT_e=0.6
-72.03454,1.7706665,DrugEx_GT_e=0.6
15.738266,-48.277145,DrugEx_GT_e=0.6
6.0350375,-70.76268,DrugEx_GT_e=0.6
38.044827,-39.04774,DrugEx_GT_e=0.6
48.80101,-13.615391,DrugEx_GT_e=0.6
24.649899,83.154945,DrugEx_GT_e=0.6
34.068943,76.71738,DrugEx_GT_e=0.6
26.370079,-23.472052,DrugEx_GT_e=0.6
-50.312717,-39.052677,DrugEx_GT_e=0.6
-65.51764,-9.629743,DrugEx_GT_e=0.6
-8.047636,-15.610905,DrugEx_GT_e=0.6
2.4594436,-75.17092,DrugEx_GT_e=0.6
27.909498,-38.409145,DrugEx_GT_e=0.6
-9.836829,28.106686,DrugEx_GT_e=0.6
86.96224,14.640287,DrugEx_GT_e=0.6
33.85098,-37.35267,DrugEx_GT_e=0.6
13.234469,0.5370785,DrugEx_GT_e=0.6
18.989998,32.210484,DrugEx_GT_e=0.6
-58.854706,52.124374,DrugEx_GT_e=0.6
-34.639896,-18.683115,DrugEx_GT_e=0.6
46.869534,74.540695,DrugEx_GT_e=0.6
11.16018,38.028244,DrugEx_GT_e=0.6
54.913044,45.95621,DrugEx_GT_e=0.6
-49.033123,33.034973,DrugEx_GT_e=0.6
-84.97903,-22.758759,DrugEx_GT_e=0.6
-11.661894,83.33028,DrugEx_GT_e=0.6
57.788036,-8.874885,DrugEx_GT_e=0.6
25.008596,82.44949,DrugEx_GT_e=0.6
-28.404827,-68.54082,DrugEx_GT_e=0.6
-22.051722,-68.55544,DrugEx_GT_e=0.6
-11.707663,83.38427,DrugEx_GT_e=0.6
-38.767548,-10.884023,DrugEx_GT_e=0.6
-34.97917,39.024586,DrugEx_GT_e=0.6
8.692978,-51.73956,DrugEx_GT_e=0.6
16.487732,35.53868,DrugEx_GT_e=0.6
8.568642,11.759333,DrugEx_GT_e=0.6
50.83365,-4.359626,DrugEx_GT_e=0.6
63.1094,1.8413166,DrugEx_GT_e=0.6
24.389616,78.54576,DrugEx_GT_e=0.6
32.7108,59.945953,DrugEx_GT_e=0.6
-19.758188,-23.53724,DrugEx_GT_e=0.6
-29.193892,-58.228302,DrugEx_GT_e=0.6
-28.929401,-27.522497,DrugEx_GT_e=0.6
74.4697,36.50401,DrugEx_GT_e=0.6
23.594133,-83.78605,DrugEx_GT_e=0.6
-21.92981,64.85999,DrugEx_GT_e=0.6
-30.328783,-9.985767,DrugEx_GT_e=0.6
-21.023745,-28.473179,DrugEx_GT_e=0.6
-20.367273,-11.633718,DrugEx_GT_e=0.6
-35.549347,11.913025,DrugEx_GT_e=0.6
-10.661027,92.303276,DrugEx_GT_e=0.6
-56.130077,-57.21141,DrugEx_GT_e=0.6
-3.8430054,-47.235687,DrugEx_GT_e=0.6
15.151098,2.1073318,DrugEx_GT_e=0.6
-21.61712,-32.830856,DrugEx_GT_e=0.6
7.776567,76.82138,DrugEx_GT_e=0.6
12.05655,-49.647495,DrugEx_GT_e=0.6
-18.50246,-61.588696,DrugEx_GT_e=0.6
-16.831242,48.582375,DrugEx_GT_e=0.6
2.1387234,11.392333,DrugEx_GT_e=0.6
24.543556,-51.24401,DrugEx_GT_e=0.6
70.786064,-9.116242,DrugEx_GT_e=0.6
-3.3610425,91.33851,DrugEx_GT_e=0.6
-55.891884,-41.13944,DrugEx_GT_e=0.6
35.991764,-31.624998,DrugEx_GT_e=0.6
-30.971064,-11.897653,DrugEx_GT_e=0.6
-34.72241,-18.706104,DrugEx_GT_e=0.6
2.4651048,-56.718796,DrugEx_GT_e=0.6
-53.622284,-24.334764,DrugEx_GT_e=0.6
78.73747,-3.0768785,DrugEx_GT_e=0.6
49.15951,35.921944,DrugEx_GT_e=0.6
28.308744,45.743595,DrugEx_GT_e=0.6
31.41943,0.45586425,DrugEx_GT_e=0.6
26.611687,4.2466283,DrugEx_GT_e=0.6
20.465,44.807495,DrugEx_GT_e=0.6
-3.3902888,91.40729,DrugEx_GT_e=0.6
-12.929887,-48.725586,DrugEx_GT_e=0.6
-36.5376,-20.076445,DrugEx_GT_e=0.6
-69.18145,-18.778719,DrugEx_GT_e=0.6
8.1008,26.368187,DrugEx_GT_e=0.6
49.18792,42.960625,DrugEx_GT_e=0.6
-18.167452,12.184798,DrugEx_GT_e=0.6
86.65333,23.477179,DrugEx_GT_e=0.6
