TSNE1,TSNE2,set_label
-92.91825,-46.06367,IS
-52.82845,-73.27931,IS
-69.91704,-61.381134,IS
-53.598324,-74.21676,IS
-70.44988,-60.146484,IS
-62.44237,-75.568054,IS
-71.11723,-59.68735,IS
-40.820656,-73.75078,IS
-45.014526,-77.241394,IS
-40.601254,-77.70817,IS
-43.668938,-72.97145,IS
-39.935658,-80.11729,IS
-43.057373,-71.63926,IS
-48.6479,-74.06631,IS
-27.525284,-75.536934,IS
-43.557552,-77.47692,IS
-50.97406,-71.283165,IS
-47.952564,-74.693954,IS
-42.06985,-69.19475,IS
-40.313828,-72.56692,IS
-50.424156,-73.54894,IS
-77.21183,-70.0691,IS
-84.17439,-57.7785,IS
-82.50364,-56.231087,IS
-85.791374,-57.122524,IS
-87.03249,-58.346127,IS
-68.54593,-47.02386,IS
-85.81981,-57.184155,IS
-69.25849,-66.70225,IS
-76.079796,-49.577976,IS
-85.71234,-57.22782,IS
-51.453606,-67.10714,IS
-75.48626,-48.814182,IS
-85.70198,-57.342793,IS
-87.395836,-58.224266,IS
-76.35853,-69.22431,IS
-76.0779,-49.57964,IS
-76.25508,-50.614895,IS
-73.159195,-56.488106,IS
-86.72473,-45.155426,IS
-86.791245,-44.950573,IS
-84.43439,-46.0855,IS
-25.668398,-94.248604,IS
-47.007786,-67.702965,IS
-53.847977,-81.93143,IS
-86.20254,-57.246155,IS
-25.374975,-92.758965,IS
-84.1104,-46.296124,IS
-85.79406,-58.16384,IS
-22.120638,-79.895355,IS
-26.298534,-93.127014,IS
-64.44125,-77.035866,IS
-84.149925,-57.410046,IS
-34.52082,-78.02366,IS
-84.180336,-57.004246,IS
-79.29409,-49.69333,IS
-22.017843,-79.09549,IS
-28.173391,-87.6254,IS
-87.27139,-58.505104,IS
-74.01773,-49.119045,IS
-44.76713,-82.05066,IS
-42.773457,-83.49628,IS
-41.012695,-87.76402,IS
-40.446133,-90.49655,IS
-40.60994,-82.736565,IS
-0.77243507,101.12443,IS
0.61438966,101.01682,IS
-62.854805,-53.439495,IS
-61.88264,-55.065475,IS
-57.733673,-55.10537,IS
-57.747826,-55.38741,IS
-63.249676,-56.83345,IS
-63.255257,-56.907978,IS
-52.834442,-60.290215,IS
-50.29298,-59.264824,IS
-95.26211,27.283508,IS
-100.56211,29.482458,IS
-94.64434,23.780834,IS
-102.094955,26.29243,IS
-95.431,27.215046,IS
-96.10872,26.434587,IS
-94.657005,25.252897,IS
-102.24675,27.85474,IS
-55.064667,73.912315,IS
-102.14235,27.53662,IS
-97.78084,29.529716,IS
-102.1488,27.709408,IS
86.23505,-49.91085,IS
86.103424,-49.31579,IS
77.846085,-54.15291,IS
79.59091,-54.67827,IS
86.52746,-49.428307,IS
77.740875,-53.82295,IS
87.64517,-49.325054,IS
77.93816,-53.864285,IS
78.34211,-55.068542,IS
77.797134,-53.893543,IS
78.26201,-54.871597,IS
77.64979,-53.890785,IS
77.51832,-53.808064,IS
-23.271126,98.275185,IS
-94.43664,-45.634476,IS
-85.34606,44.73887,IS
-88.38012,52.332478,IS
-94.47602,43.170982,IS
-87.11613,51.16673,IS
-87.93804,45.58384,IS
-89.334526,46.987206,IS
-90.01477,44.33379,IS
-94.357544,41.795914,IS
-92.182465,45.100674,IS
-92.2404,53.12099,IS
-91.60466,43.38438,IS
-87.94631,-60.4748,IS
-53.600388,-69.14687,IS
