TSNE1,TSNE2,set_label
68.6503,-76.64541,IS
35.814507,-55.02172,IS
47.799416,-91.30955,IS
36.637356,-54.784477,IS
48.88888,-90.77009,IS
41.955235,-70.26208,IS
49.324024,-91.29361,IS
42.612926,-60.730965,IS
39.02172,-59.493347,IS
41.33795,-63.296013,IS
37.082848,-56.59762,IS
43.163597,-62.8873,IS
37.90854,-55.41312,IS
33.4962,-55.839027,IS
52.95097,-57.455753,IS
37.613,-60.908165,IS
34.721283,-53.351387,IS
33.724884,-56.656845,IS
39.338627,-55.26335,IS
43.510403,-59.496315,IS
33.412907,-54.677254,IS
40.725048,-82.64185,IS
58.583126,-86.25743,IS
60.376446,-84.11822,IS
59.955215,-87.66211,IS
58.15155,-87.590004,IS
50.58861,-77.59609,IS
59.94307,-87.567406,IS
43.32893,-79.37466,IS
56.597042,-78.656525,IS
59.98662,-87.26675,IS
36.289787,-51.050613,IS
56.262585,-78.79687,IS
59.904568,-86.75355,IS
57.958065,-87.90335,IS
41.36193,-84.009544,IS
56.60201,-78.660446,IS
57.030594,-77.87625,IS
52.675186,-84.63577,IS
64.58391,-73.24773,IS
64.91769,-72.857925,IS
63.27776,-75.57723,IS
54.830498,-67.96997,IS
39.50042,-51.564564,IS
35.267735,-60.184902,IS
59.886536,-87.70933,IS
55.9318,-67.904015,IS
62.69247,-75.532776,IS
60.09504,-86.903534,IS
40.09004,-97.4239,IS
55.690094,-66.93326,IS
42.818886,-71.76959,IS
58.862507,-86.2839,IS
48.098557,-60.53289,IS
58.517914,-86.18351,IS
58.83621,-77.73326,IS
40.055378,-96.77825,IS
54.84521,-62.07399,IS
58.033905,-87.77631,IS
55.650936,-77.67126,IS
41.17405,-57.69367,IS
44.487877,-66.0574,IS
45.938515,-68.03228,IS
50.04185,-66.98178,IS
46.0876,-66.07237,IS
-55.05928,-31.75453,IS
-56.232594,-31.712624,IS
25.368078,-97.63427,IS
27.415085,-96.24542,IS
22.175554,-92.55892,IS
21.389578,-92.238716,IS
28.81211,-95.45169,IS
29.165293,-95.35381,IS
35.05824,-90.74126,IS
32.592674,-88.60099,IS
49.93998,-51.581036,IS
53.486332,-49.08128,IS
48.00426,-49.8596,IS
55.770466,-50.914497,IS
50.41703,-51.269142,IS
49.720047,-51.732895,IS
49.74371,-49.337925,IS
56.371986,-48.987774,IS
