TSNE1,TSNE2,set_label
91.73358,53.405174,IS
36.27672,49.417988,IS
78.38879,49.22909,IS
37.819763,48.743214,IS
77.37144,47.883415,IS
64.10219,48.264946,IS
76.55305,47.12524,IS
45.5393,43.69019,IS
56.266323,41.64848,IS
54.614986,43.70184,IS
42.129513,43.047916,IS
52.444492,45.5617,IS
41.62808,44.78557,IS
39.954792,39.533882,IS
47.26516,59.403473,IS
52.813812,40.972343,IS
32.988342,51.27319,IS
39.306297,39.47611,IS
39.57835,45.501694,IS
43.383503,44.862457,IS
34.7218,51.473495,IS
82.27162,57.13636,IS
93.57914,38.660442,IS
88.66038,38.286015,IS
91.439835,38.66465,IS
92.03176,36.618813,IS
72.586044,38.345425,IS
91.40153,38.593754,IS
85.3793,51.43554,IS
79.45848,38.710583,IS
91.39299,38.359947,IS
33.123753,46.601685,IS
79.178444,38.08982,IS
91.41994,37.975746,IS
92.28986,36.51304,IS
82.57331,55.1302,IS
79.45954,38.709717,IS
78.91244,39.63234,IS
75.00083,44.939026,IS
84.31908,45.64285,IS
84.385956,46.087,IS
83.02208,43.715458,IS
34.87994,58.017612,IS
36.828686,43.084217,IS
50.828617,41.301487,IS
91.63782,38.162273,IS
33.956367,59.47215,IS
82.499306,43.77192,IS
91.958206,38.455254,IS
31.022411,60.743874,IS
35.71648,58.58422,IS
65.65646,48.914673,IS
93.41025,38.53901,IS
48.431362,48.526768,IS
93.75768,38.73457,IS
80.595924,41.555717,IS
31.214237,61.457573,IS
40.765385,58.485626,IS
92.12665,36.370453,IS
78.286964,36.43089,IS
58.75042,43.325626,IS
56.222946,46.829166,IS
57.273655,49.294235,IS
57.789078,51.466442,IS
54.403534,47.25856,IS
-85.553825,-32.852245,IS
-86.0972,-34.147453,IS
65.14124,26.465084,IS
66.41133,29.848818,IS
60.000336,34.260067,IS
59.995678,34.58006,IS
65.82888,32.100254,IS
65.92611,32.275394,IS
61.958145,38.252346,IS
60.415863,39.586674,IS
92.35702,25.550613,IS
86.28715,17.504696,IS
91.3833,28.258434,IS
84.34797,17.5936,IS
92.82314,25.03619,IS
91.989815,24.770063,IS
90.29261,26.798674,IS
85.035805,19.041258,IS
-94.48397,10.822088,IS
84.2343,19.150038,IS
91.8938,21.372635,IS
85.80633,19.068481,IS
43.375744,-48.650585,IS
40.26398,-52.651993,IS
38.415356,-61.84837,IS
37.067703,-61.48062,IS
43.066193,-48.910458,IS
38.334106,-61.917202,IS
40.87241,-50.681877,IS
38.272297,-62.017494,IS
37.276608,-62.151028,IS
38.273632,-62.019974,IS
37.49799,-62.64824,IS
38.466015,-61.970314,IS
38.161922,-62.06034,IS
-102.02309,1.155692,IS
91.59156,55.124966,IS
-4.3222938,102.76408,IS
-17.966127,107.1159,IS
-13.773371,100.76376,IS
-18.969904,105.37949,IS
-10.412628,105.34428,IS
-11.948392,108.499916,IS
-14.111267,103.25257,IS
-13.848902,98.092316,IS
-13.67084,102.68418,IS
-24.267328,107.355965,IS
-13.256583,103.84912,IS
96.784256,35.850502,IS
31.715113,48.899834,IS
94.02434,36.359833,IS
39.23118,42.505928,IS
48.7288,45.16818,IS
47.142437,46.10028,IS
71.145966,55.464474,IS
68.50387,53.346516,IS
2.196529,105.05907,IS
91.78127,52.26366,IS
94.02135,36.38976,IS
50.406406,45.249107,IS
66.49417,27.628834,IS
60.14998,28.859623,IS
62.133854,29.144806,IS
64.490234,28.498108,IS
61.734962,27.515427,IS
68.647575,26.672539,IS
68.446754,26.771809,IS
61.54379,30.863623,IS
72.638306,69.82784,IS
73.12039,69.32385,IS
58.393005,27.446983,IS
58.885517,27.051502,IS
63.753155,39.231262,IS
-63.811337,16.732027,IS
-64.4635,16.008362,IS
-62.219963,19.632166,IS
-65.88098,18.147934,IS
58.674454,31.582476,IS
-73.33734,22.07898,IS
-5.9899683,-99.72364,IS
-40.858143,63.28394,IS
-42.211952,65.60466,IS
-43.15754,65.15698,IS
73.796486,54.788742,IS
47.385326,40.86477,IS
47.518093,43.33606,IS
33.183575,49.56046,IS
34.047794,49.79983,IS
40.506683,41.700466,IS
-77.0603,40.12416,IS
