name,type_cluster,phfp,UFo,SSo,TUPOR_,TUPOR,SESY,ASER,CwAFo,ACR,DIV
DrugEx_GT_epsilon_0.6_250k_0,sim,cdpkit,246783,250000,54/411,0.13138686131386862,0.987132,0.00036413254424610557,91,0.00021886361149277143,0
