name,type_cluster,scaffold,USo,SSo,TUPOR_,TUPOR,SESY,ASER,CwASo
GB_GA_mut_r_0.5_62.5k_4,dis,csk,17043,62498,21/43,0.4883720930232558,0.27269672629524144,0.005550818142326195,345
