name,type_cluster,scaffold,SSo,TUPOR_,TUPOR,SESY,ASER
GB_GA_mut_r_0.5_62.5k_0,dis,csk,59700.0,19/40,0.475,0.1246734,0.01866
GB_GA_mut_r_0.5_62.5k_1,dis,csk,59538.0,11/23,0.4782609,0.1229635,0.0015116
GB_GA_mut_r_0.5_62.5k_2,dis,csk,59657.0,17/40,0.425,0.1327254,0.0025982
GB_GA_mut_r_0.5_62.5k_3,dis,csk,59580.0,20/37,0.5405405,0.1182108,0.0325948
GB_GA_mut_r_0.5_62.5k_4,dis,csk,59353.0,27/43,0.627907,0.1268512,0.0240763
GB_GA_mut_r_0.5_62.5k_mean,dis,csk,59565.6,-,0.5093417,0.1250849,0.0158882
