name,type_cluster,scaffold,USo,SSo,TUPOR_,TUPOR,SESY,ASER,ASR,CwASo
REINVENT_500k_0,sim,csk,103036,497150,25/38,0.6578947368421053,0.20725334406114854,0.009786079312333953,0.00024269252798244848,4818
