name,type_cluster,scaffold,USo,SSo,TUPOR_,TUPOR,SESY,ASER,ACR,CwASo
REINVENT_500k_0,sim,csk,91550.0,496569.0,25/38,0.6578947,0.1843651,0.0145014,0.0002731,7098.0
REINVENT_500k_1,sim,csk,131442.0,495051.0,19/38,0.5,0.265512,0.0118569,0.0001446,5801.0
REINVENT_500k_2,sim,csk,88215.0,492414.0,21/37,0.5675676,0.179148,0.0065226,0.0002381,3191.0
REINVENT_500k_3,sim,csk,46334.0,497460.0,22/35,0.6285714,0.0931412,0.0011814,0.000475,587.0
REINVENT_500k_4,sim,csk,39858.0,494744.0,14/35,0.4,0.0805629,0.0096775,0.0003514,4742.0
REINVENT_500k_mean,sim,csk,79479.8,495247.6,-,0.5508067,0.1605458,0.008748,0.0002964,4283.8
