name,type_cluster,scaffold,USo,SSo,TUPOR_,TUPOR,SESY,ASER,CwASo
GB_GA_mut_r_0.5_500k_4,dis,murcko,78107,368259,6/71,0.08450704225352113,0.212098007109127,0.01827739050847645,6610
