name,type_cluster,phfp,UFo,SSo,TUPOR_,TUPOR,SESY,ASER,CwAFo,ACR,DIV
addcarbon_250k_0,sim,cdpkit,6030.0,250000.0,15/411,0.0364964,0.02412,0.0080767,2003.0,0.0024938,0.0
addcarbon_250k_1,sim,cdpkit,8703.0,250000.0,6/207,0.0289855,0.034812,0.0034277,854.0,0.0006899,0.0
addcarbon_250k_2,sim,cdpkit,9840.0,250000.0,8/121,0.0661157,0.03936,0.0023535,587.0,0.0008137,0.0
addcarbon_250k_3,sim,cdpkit,10769.0,250000.0,6/58,0.1034483,0.043076,0.0018394,459.0,0.0005575,0.0
addcarbon_250k_4,sim,cdpkit,11014.0,250000.0,6/42,0.1428571,0.044056,0.0019598,489.0,0.0005451,0.0
addcarbon_250k_mean,sim,cdpkit,9271.2,250000.0,-,0.0755806,0.0370848,0.0035314,878.4,0.00102,0.0
