name,type_cluster,phfp,UFo,SSo,TUPOR_,TUPOR,SESY,ASER,CwAFo,ACR,DIV
addcarbon_250k_2,sim,cdpkit,9840,250000,8/121,0.06611570247933884,0.03936,0.0023535260792340415,587,0.0008136696501220504,0
