name,type_cluster,scaffold,USo,SSo,TUPOR_,TUPOR,SESY,ASER,ACR,CwASo
REINVENT_500k_0,sim,murcko,308089.0,496605.0,16/115,0.1391304,0.6203905,0.0101276,5.19e-05,4979.0
REINVENT_500k_1,sim,murcko,371188.0,495076.0,6/100,0.06,0.7497596,5.86e-05,1.62e-05,29.0
REINVENT_500k_2,sim,murcko,324475.0,492440.0,10/58,0.1724138,0.6589128,0.0001462,3.08e-05,72.0
REINVENT_500k_3,sim,murcko,306535.0,497483.0,9/51,0.1764706,0.6161718,0.0001608,2.94e-05,80.0
REINVENT_500k_4,sim,murcko,295711.0,494751.0,2/40,0.05,0.5976966,0.0002345,6.8e-06,116.0
REINVENT_500k_mean,sim,murcko,321199.6,495271.0,-,0.119603,0.6485863,0.0021456,2.7e-05,1055.2
