name,type_cluster,scaffold,USo,SSo,TUPOR_,TUPOR,SESY,ASER,ACR,CwASo
REINVENT_500k_1,sim,murcko,371188,495076,6/100,0.06,0.7497596328644491,5.858029641629987e-05,1.616457694608036e-05,29
