name,type_cluster,scaffold,USo,SSo,TUPOR_,TUPOR,SESY,ASER,ASR,CwASo
REINVENT_500k_0,sim,murcko,"341,315.0","497,195.0",13/115,0.1130435,0.6864812,0.0003521,3.81e-05,175.0
REINVENT_500k_1,sim,murcko,"353,103.0","497,402.0",11/100,0.11,0.7098946,0.0004224,3.12e-05,210.0
REINVENT_500k_2,sim,murcko,"341,550.0","497,302.0",4/58,0.0689655,0.686806,3.42e-05,1.17e-05,17.0
REINVENT_500k_3,sim,murcko,"358,004.0","497,023.0",9/51,0.1764706,0.7202966,0.0001529,2.51e-05,76.0
REINVENT_500k_4,sim,murcko,"347,200.0","496,899.0",0/40,0.0,0.6987335,0.0,0.0,0.0
REINVENT_500k_mean,sim,murcko,"348,234.4","497,164.2",-,0.0936959,0.7004424,0.0001923,2.12e-05,95.6
