name,type_cluster,scaffold,USo,SSo,TUPOR_,TUPOR,TUPOR_unique,TUPOR_1,TUPOR_2,SESY,ASER,CwASo,metric_1,metric_2
REINVENTn_0,dis,csk,137303,929590,27/40,0.675,0.049161343889062875,0.00013070278294732086,0.4486471051753999,0.14770275067502878,0.011170516033950452,10384,0.0001966840525656342,0.01129670607023888
