name,type_cluster,phfp,UFo,SSo,TUPOR_,TUPOR,SESY,ASER,CwAFo,ACR,DIV
GB_GA_mut_r_0.01_250k_0,dis,cdpkit,"245,466.0","250,000.0",0/149,0.0,0.981864,0.0,0.0,0.0,0.0
GB_GA_mut_r_0.01_250k_1,dis,cdpkit,"245,633.0","250,000.0",0/53,0.0,0.982532,0.0,0.0,0.0,0.0
GB_GA_mut_r_0.01_250k_2,dis,cdpkit,"246,628.0","250,000.0",0/154,0.0,0.986512,0.0,0.0,0.0,0.0
GB_GA_mut_r_0.01_250k_3,dis,cdpkit,"245,195.0","250,000.0",0/196,0.0,0.98078,0.0,0.0,0.0,0.0
GB_GA_mut_r_0.01_250k_4,dis,cdpkit,"243,287.0","250,000.0",0/279,0.0,0.973148,0.0,0.0,0.0,0.0
GB_GA_mut_r_0.01_250k_mean,dis,cdpkit,"245,241.8","250,000.0",-,0.0,0.9809672,0.0,0.0,0.0,0.0
