name,type_cluster,scaffold,USo,SSo,TUPOR_,TUPOR,SESY,ASER,CwASo
DrugEx_GT_epsilon_0.1_62.5k_0,dis,csk,"22,684.0","62,440.0",16/42,0.3809524,0.3632928,0.0121083,747.0
DrugEx_GT_epsilon_0.1_62.5k_1,dis,csk,"25,175.0","62,291.0",17/41,0.4146341,0.4041515,0.0044829,278.0
DrugEx_GT_epsilon_0.1_62.5k_2,dis,csk,"19,099.0","62,449.0",26/45,0.5777778,0.3058336,0.0085596,530.0
DrugEx_GT_epsilon_0.1_62.5k_3,dis,csk,"18,044.0","62,446.0",22/47,0.4680851,0.2889537,0.0582095,"3,435.0"
DrugEx_GT_epsilon_0.1_62.5k_4,dis,csk,"23,922.0","62,441.0",21/41,0.5121951,0.3831137,0.0174515,"1,071.0"
DrugEx_GT_epsilon_0.1_62.5k_mean,dis,csk,"21,784.8","62,413.4",-,0.4707289,0.349069,0.0201624,"1,212.2"
