name,type_cluster,scaffold,USo,SSo,TUPOR_,TUPOR,SESY,ASER,ACR,CwASo
addcarbon_500k_0,dis,csk,766.0,"500,000.0",2/40,0.05,0.001532,0.0018354,0.0026178,916.0
addcarbon_500k_1,dis,csk,942.0,"500,000.0",1/23,0.0434783,0.001884,0.0036473,0.0010627,"1,817.0"
addcarbon_500k_2,dis,csk,758.0,"500,000.0",0/40,0.0,0.001516,0.0,0.0,0.0
addcarbon_500k_3,dis,csk,887.0,"500,000.0",1/37,0.027027,0.001774,0.0004002,0.0011287,200.0
addcarbon_500k_4,dis,csk,931.0,"500,000.0",2/43,0.0465116,0.001862,0.0035002,0.0021529,"1,744.0"
addcarbon_500k_mean,dis,csk,856.8,"500,000.0",-,0.0334034,0.0017136,0.0018766,0.0013924,935.4
