name,type_cluster,scaffold,USo,SSo,TUPOR_,TUPOR,SESY,ASER,ASR,CwASo
addcarbon_500k_3,dis,csk,887,500000,1/37,0.02702702702702703,0.001774,0.00040016006402561027,0.001128668171557562,200
