name,type_cluster,scaffold,USo,SSo,TUPOR_,TUPOR,SESY,ASER,ASR,CwASo
GB_GA_mut_r_0.01_1k_0,sim,csk,829.0,"1,000.0",6/38,0.1578947,0.829,0.0060362,0.0072904,6.0
GB_GA_mut_r_0.01_1k_1,sim,csk,841.0,"1,000.0",4/38,0.1052632,0.841,0.0080645,0.004779,8.0
GB_GA_mut_r_0.01_1k_2,sim,csk,857.0,"1,000.0",2/37,0.0540541,0.857,0.0050251,0.0023392,5.0
GB_GA_mut_r_0.01_1k_3,sim,csk,842.0,"1,000.0",6/35,0.1714286,0.842,0.0090817,0.007177,9.0
GB_GA_mut_r_0.01_1k_4,sim,csk,820.0,"1,000.0",3/35,0.0857143,0.82,0.003009,0.003672,3.0
GB_GA_mut_r_0.01_1k_mean,sim,csk,837.8,"1,000.0",-,0.114871,0.8378,0.0062433,0.0050515,6.2
