name,type_cluster,phfp,UFo,SSo,TUPOR_,TUPOR,SESY,ASER,CwAFo,ACR,DIV
DrugEx_GT_epsilon_0.1_250k_0,sim,cdpkit,246284.0,249998.0,85/496,0.171371,0.9851439,0.0011934,298.0,0.0003452,0.0
DrugEx_GT_epsilon_0.1_250k_1,sim,cdpkit,239644.0,250000.0,46/147,0.3129252,0.958576,0.0011052,276.0,0.000192,0.0
DrugEx_GT_epsilon_0.1_250k_2,sim,cdpkit,241559.0,250000.0,30/109,0.2752294,0.966236,0.0009128,228.0,0.0001242,0.0
DrugEx_GT_epsilon_0.1_250k_3,sim,cdpkit,241591.0,250000.0,20/71,0.2816901,0.966364,0.0008207,205.0,8.28e-05,0.0
DrugEx_GT_epsilon_0.1_250k_4,sim,cdpkit,242120.0,250000.0,10/50,0.2,0.96848,9.6e-05,24.0,4.13e-05,0.0
DrugEx_GT_epsilon_0.1_250k_mean,sim,cdpkit,242239.6,249999.6,-,0.2482431,0.96896,0.0008256,206.2,0.0001571,0.0
