name,type_cluster,scaffold,USo,SSo,TUPOR_,TUPOR,SESY,ASER,CwASo
DrugEx_RNN_epsilon_0.6_125k_0,dis,csk,"23,301.0","123,541.0",29/42,0.6904762,0.1886094,0.0353234,"4,215.0"
DrugEx_RNN_epsilon_0.6_125k_1,dis,csk,"22,732.0","122,986.0",22/41,0.5365854,0.184834,0.0104258,"1,269.0"
DrugEx_RNN_epsilon_0.6_125k_2,dis,csk,"18,767.0","122,015.0",35/45,0.7777778,0.153809,0.0050907,618.0
DrugEx_RNN_epsilon_0.6_125k_3,dis,csk,"21,659.0","124,007.0",33/47,0.7021277,0.1746595,0.1016479,"11,442.0"
DrugEx_RNN_epsilon_0.6_125k_4,dis,csk,"16,133.0","121,628.0",24/41,0.5853659,0.1326422,0.0260849,"3,092.0"
DrugEx_RNN_epsilon_0.6_125k_mean,dis,csk,"20,518.4","122,835.4",-,0.6584666,0.1669108,0.0357146,"4,127.2"
