name,type_cluster,scaffold,USo,SSo,TUPOR_,TUPOR,SESY,ASER,CwASo
DrugEx_RNN_epsilon_0.6_250k_0,sim,csk,46323.0,247010.0,43/46,0.9347826,0.1875349,0.1277451,27980.0
DrugEx_RNN_epsilon_0.6_250k_1,sim,csk,38223.0,246177.0,36/44,0.8181818,0.1552663,0.033146,7898.0
DrugEx_RNN_epsilon_0.6_250k_2,sim,csk,42717.0,247314.0,35/42,0.8333333,0.1727237,0.0264718,6378.0
DrugEx_RNN_epsilon_0.6_250k_3,sim,csk,31735.0,244786.0,31/42,0.7380952,0.1296439,0.0488641,11404.0
DrugEx_RNN_epsilon_0.6_250k_4,sim,csk,32457.0,244801.0,31/42,0.7380952,0.1325852,0.0054503,1327.0
DrugEx_RNN_epsilon_0.6_250k_mean,sim,csk,38291.0,246017.6,-,0.8124976,0.1555508,0.0483354,10997.4
