name,type_cluster,scaffold,SSo,TUPOR_,TUPOR,SESY,ASER
DrugEx_RNN_epsilon_0.6_250k_0,sim,csk,"247,010.0",43/46,0.9347826,0.1875349,0.1132748
DrugEx_RNN_epsilon_0.6_250k_1,sim,csk,"246,177.0",36/44,0.8181818,0.1552663,0.0320826
DrugEx_RNN_epsilon_0.6_250k_2,sim,csk,"247,314.0",35/42,0.8333333,0.1727237,0.0257891
DrugEx_RNN_epsilon_0.6_250k_3,sim,csk,"244,786.0",31/42,0.7380952,0.1296439,0.0465876
DrugEx_RNN_epsilon_0.6_250k_4,sim,csk,"244,801.0",31/42,0.7380952,0.1325852,0.0054207
DrugEx_RNN_epsilon_0.6_250k_mean,sim,csk,"246,017.6",-,0.8124976,0.1555508,0.044631
