name,type_cluster,scaffold,USo,SSo,TUPOR_,TUPOR,SESY,ASER,ACR,CwASo
DrugEx_GT_epsilon_0.6_100k_0,dis,csk,40048.0,99964.0,24/40,0.6,0.4006242,0.0076204,0.0005996,756.0
DrugEx_GT_epsilon_0.6_100k_1,dis,csk,39870.0,99869.0,14/23,0.6086957,0.399223,0.0043647,0.0003513,434.0
DrugEx_GT_epsilon_0.6_100k_2,dis,csk,40376.0,99941.0,11/40,0.275,0.4039984,0.000751,0.0002725,75.0
DrugEx_GT_epsilon_0.6_100k_3,dis,csk,44684.0,99927.0,18/37,0.4864865,0.4471664,0.0079789,0.000403,791.0
DrugEx_GT_epsilon_0.6_100k_4,dis,csk,46701.0,99977.0,35/43,0.8139535,0.4671174,0.0185313,0.00075,1819.0
DrugEx_GT_epsilon_0.6_100k_mean,dis,csk,42335.8,99935.6,-,0.5568271,0.4236259,0.0078493,0.0004753,775.0
