name,type_cluster,phfp,UFo,SSo,TUPOR_,TUPOR,SESY,ASER,CwAFo,ACR,DIV
GB_GA_mut_r_0.5_250k_0,dis,cdpkit,"242,032.0","250,000.0",0/275,0.0,0.968128,0.0,0.0,0.0,0.0
GB_GA_mut_r_0.5_250k_1,dis,cdpkit,"242,070.0","250,000.0",0/179,0.0,0.96828,0.0,0.0,0.0,0.0
GB_GA_mut_r_0.5_250k_2,dis,cdpkit,"243,700.0","250,000.0",0/130,0.0,0.9748,0.0,0.0,0.0,0.0
GB_GA_mut_r_0.5_250k_3,dis,cdpkit,"245,551.0","250,000.0",0/98,0.0,0.982204,0.0,0.0,0.0,0.0
GB_GA_mut_r_0.5_250k_4,dis,cdpkit,"242,334.0","250,000.0",0/152,0.0,0.969336,0.0,0.0,0.0,0.0
GB_GA_mut_r_0.5_250k_mean,dis,cdpkit,"243,137.4","250,000.0",-,0.0,0.9725496,0.0,0.0,0.0,0.0
