name,type_cluster,phfp,UFo,SSo,TUPOR_,TUPOR,SESY,ASER,CwAFo,ACR,DIV
REINVENT_250k_2,sim,cdpkit,209079,247767,14/109,0.12844036697247707,0.8438532976546513,0.0006017333150255636,149,6.696481955372731e-05,0
