name,type_cluster,phfp,UFo,SSo,TUPOR_,TUPOR,SESY,ASER,CwAFo,ACR,DIV
REINVENT_250k_0,sim,cdpkit,197807.0,247046.0,54/496,0.108871,0.8006889,0.0023695,584.0,0.0002731,0.0
REINVENT_250k_1,sim,cdpkit,199802.0,247295.0,20/147,0.1360544,0.80795,0.0002953,73.0,0.0001001,0.0
REINVENT_250k_2,sim,cdpkit,209079.0,247767.0,14/109,0.1284404,0.8438533,0.0006017,149.0,6.7e-05,0.0
REINVENT_250k_3,sim,cdpkit,213415.0,247368.0,16/71,0.2253521,0.862743,0.0002467,61.0,7.5e-05,0.0
REINVENT_250k_4,sim,cdpkit,207703.0,247318.0,4/50,0.08,0.8398216,2.43e-05,6.0,1.93e-05,0.0
REINVENT_250k_mean,sim,cdpkit,205561.2,247358.8,-,0.1357436,0.8310114,0.0007075,174.6,0.0001069,0.0
