name,type_cluster,phfp,UFo,SSo,TUPOR_,TUPOR,SESY,ASER,CwAFo,ACR,DIV
REINVENT_250k_mean,sim,cdpkit,205561.2,247358.8,-,0.1357436,0.8310114,0.0007075,174.6,0.0001069,0.0
