name,type_cluster,scaffold,USo,SSo,TUPOR_,TUPOR,SESY,ASER,ASR,CwASo
addcarbon_100k_0,sim,csk,866.0,100000.0,3/38,0.0789474,0.00866,0.0034418,0.0034762,343.0
addcarbon_100k_1,sim,csk,844.0,100000.0,10/38,0.2631579,0.00844,0.0304179,0.0119904,2952.0
addcarbon_100k_2,sim,csk,857.0,100000.0,13/37,0.3513514,0.00857,0.0099378,0.0154028,984.0
addcarbon_100k_3,sim,csk,875.0,100000.0,7/35,0.2,0.00875,0.0224426,0.0080645,2195.0
addcarbon_100k_4,sim,csk,865.0,100000.0,4/35,0.1142857,0.00865,0.0065223,0.0046458,648.0
addcarbon_100k_mean,sim,csk,861.4,100000.0,-,0.2015485,0.008614,0.0145525,0.008716,1424.4
