name,type_cluster,scaffold,SSo,TUPOR_,TUPOR,SESY,ASER
DrugEx_GT_epsilon_0.6_500k_2,sim,murcko,499839,23/58,0.39655172413793105,0.6435432209171353,0.0006101964832676121
