name,type_cluster,scaffold,USo,SSo,TUPOR_,TUPOR,SESY,ASER,CwASo
DrugEx_RNN_epsilon_0.1_62.5k_1,dis,csk,9021,61637,16/41,0.3902439024390244,0.14635689602024757,0.008954002291700769,547
