name,type_cluster,scaffold,USo,SSo,TUPOR_,TUPOR,SESY,ASER,ASR,CwASo
DrugEx_RNN_epsilon_0.1_0,sim,csk,83393,823559,21/38,0.5526315789473685,0.10125929046977812,0.02275100932766545,0.0002518831262294295,18320
