name,type_cluster,phfp,UFo,SSo,TUPOR_,TUPOR,SESY,ASER,CwAFo,ACR,DIV
DrugEx_RNN_epsilon_0.6_250k_0,dis,cdpkit,"240,720.0","250,000.0",83/275,0.3018182,0.96288,0.0015664,391.0,0.0003449,0.0
DrugEx_RNN_epsilon_0.6_250k_1,dis,cdpkit,"240,214.0","250,000.0",10/179,0.0558659,0.960856,0.00022,55.0,4.16e-05,0.0
DrugEx_RNN_epsilon_0.6_250k_2,dis,cdpkit,"243,529.0","250,000.0",43/130,0.3307692,0.974116,0.0004762,119.0,0.0001766,0.0
DrugEx_RNN_epsilon_0.6_250k_3,dis,cdpkit,"237,572.0","250,000.0",2/98,0.0204082,0.950288,1.6e-05,4.0,8.4e-06,0.0
DrugEx_RNN_epsilon_0.6_250k_4,dis,cdpkit,"236,346.0","250,000.0",29/152,0.1907895,0.945384,0.0007766,194.0,0.0001227,0.0
DrugEx_RNN_epsilon_0.6_250k_mean,dis,cdpkit,"239,676.2","250,000.0",-,0.1799302,0.9587048,0.0006111,152.6,0.0001389,0.0
