name,type_cluster,scaffold,USo,SSo,TUPOR_,TUPOR,SESY,ASER,ASR,CwASo
DrugEx_GT_epsilon_0.1_10k_0,dis,murcko,7863.0,9996.0,3/92,0.0326087,0.7866146,0.0006006,0.0003817,6.0
DrugEx_GT_epsilon_0.1_10k_1,dis,murcko,7790.0,9989.0,1/34,0.0294118,0.7798578,0.0001001,0.0001284,1.0
DrugEx_GT_epsilon_0.1_10k_2,dis,murcko,7650.0,9996.0,1/64,0.015625,0.7653061,0.0001001,0.0001307,1.0
DrugEx_GT_epsilon_0.1_10k_3,dis,murcko,7472.0,9998.0,5/76,0.0657895,0.7473495,0.0047231,0.0006696,47.0
DrugEx_GT_epsilon_0.1_10k_4,dis,murcko,8112.0,9985.0,4/98,0.0408163,0.8124186,0.0004008,0.0004933,4.0
DrugEx_GT_epsilon_0.1_10k_mean,dis,murcko,7777.4,9992.8,-,0.0368503,0.7783093,0.0011849,0.0003608,11.8
