name,type_cluster,scaffold,USo,SSo,TUPOR_,TUPOR,SESY,ASER,ACR,CwASo
addcarbon_100k_4,dis,murcko,3090,100000,2/98,0.02040816326530612,0.0309,0.002928551370000401,0.0006476683937823834,292
